# Name:     137N-H
# y_ppm:  123.82638    0.00002
# yw_hz:   20.01754    0.07069
# y_eta:    0.00987    0.02705
# x_ppm:    9.16838    0.00003
# xw_hz:   21.19504    0.07548
# x_eta:    0.13847    0.03028
#---------------------------------------------
#          Z               I           I_err
    -12000.0    6.923183e+05    1.213900e+04
     -1800.0    4.088563e+05    1.213900e+04
     -1775.0    3.970715e+05    1.213900e+04
     -1750.0    4.072300e+05    1.213900e+04
     -1725.0    4.011575e+05    1.213900e+04
     -1700.0    3.925131e+05    1.213900e+04
     -1675.0    3.996819e+05    1.213900e+04
     -1650.0    3.866251e+05    1.213900e+04
     -1625.0    3.837703e+05    1.213900e+04
     -1600.0    3.768868e+05    1.213900e+04
     -1575.0    3.728408e+05    1.213900e+04
     -1550.0    3.972245e+05    1.213900e+04
     -1525.0    4.138062e+05    1.213900e+04
     -1500.0    3.836695e+05    1.213900e+04
     -1475.0    4.094642e+05    1.213900e+04
     -1450.0    4.023540e+05    1.213900e+04
     -1425.0    4.090667e+05    1.213900e+04
     -1400.0    4.115713e+05    1.213900e+04
     -1375.0    4.101208e+05    1.213900e+04
     -1350.0    3.773634e+05    1.213900e+04
     -1325.0    3.991736e+05    1.213900e+04
     -1300.0    3.875028e+05    1.213900e+04
     -1275.0    4.052568e+05    1.213900e+04
     -1250.0    3.925655e+05    1.213900e+04
     -1225.0    4.029260e+05    1.213900e+04
     -1200.0    3.983206e+05    1.213900e+04
     -1175.0    3.858595e+05    1.213900e+04
     -1150.0    4.020528e+05    1.213900e+04
     -1125.0    3.918245e+05    1.213900e+04
     -1100.0    3.982746e+05    1.213900e+04
     -1075.0    3.938788e+05    1.213900e+04
     -1050.0    3.914532e+05    1.213900e+04
     -1025.0    3.954973e+05    1.213900e+04
     -1000.0    4.012855e+05    1.213900e+04
      -975.0    4.116316e+05    1.213900e+04
      -950.0    3.887302e+05    1.213900e+04
      -925.0    3.772296e+05    1.213900e+04
      -900.0    4.009343e+05    1.213900e+04
      -875.0    4.143395e+05    1.213900e+04
      -850.0    3.863186e+05    1.213900e+04
      -825.0    3.877462e+05    1.213900e+04
      -800.0    4.040254e+05    1.213900e+04
      -775.0    3.941355e+05    1.213900e+04
      -750.0    4.037558e+05    1.213900e+04
      -725.0    3.918282e+05    1.213900e+04
      -700.0    4.165827e+05    1.213900e+04
      -675.0    3.885510e+05    1.213900e+04
      -650.0    4.088340e+05    1.213900e+04
      -625.0    3.999023e+05    1.213900e+04
      -600.0    3.854552e+05    1.213900e+04
      -575.0    4.004078e+05    1.213900e+04
      -550.0    4.038273e+05    1.213900e+04
      -525.0    3.901337e+05    1.213900e+04
      -500.0    3.980716e+05    1.213900e+04
      -475.0    3.989576e+05    1.213900e+04
      -450.0    3.962421e+05    1.213900e+04
      -425.0    3.932237e+05    1.213900e+04
      -400.0    3.993866e+05    1.213900e+04
      -375.0    3.777615e+05    1.213900e+04
      -350.0    3.970354e+05    1.213900e+04
      -325.0    3.602842e+05    1.213900e+04
      -300.0    3.943734e+05    1.213900e+04
      -275.0    3.759536e+05    1.213900e+04
      -250.0    3.836890e+05    1.213900e+04
      -225.0    4.020810e+05    1.213900e+04
      -200.0    3.727975e+05    1.213900e+04
      -175.0    3.999268e+05    1.213900e+04
      -150.0    3.722642e+05    1.213900e+04
      -125.0    3.951669e+05    1.213900e+04
      -100.0    3.996433e+05    1.213900e+04
       -75.0    3.717588e+05    1.213900e+04
       -50.0    4.063057e+05    1.213900e+04
       -25.0    3.960329e+05    1.213900e+04
         0.0    3.778745e+05    1.213900e+04
        25.0    3.841063e+05    1.213900e+04
        50.0    3.541337e+05    1.213900e+04
        75.0    3.168936e+05    1.213900e+04
       100.0    3.584349e+05    1.213900e+04
       125.0    3.128693e+05    1.213900e+04
       150.0    3.094922e+05    1.213900e+04
       175.0    2.428904e+05    1.213900e+04
       200.0    1.973920e+05    1.213900e+04
       225.0    1.212860e+05    1.213900e+04
       250.0    4.256860e+04    1.213900e+04
       275.0   -5.582832e+03    1.213900e+04
       300.0   -3.760482e+03    1.213900e+04
       325.0   -5.884070e+03    1.213900e+04
       350.0    3.588510e+04    1.213900e+04
       375.0    1.120677e+05    1.213900e+04
       400.0    1.842300e+05    1.213900e+04
       425.0    2.754854e+05    1.213900e+04
