# Name:     113N-H
# y_ppm:  102.20277    0.00002
# yw_hz:   20.82380    0.06709
# y_eta:    0.08338    0.02971
# x_ppm:    7.33625    0.00002
# xw_hz:   20.49378    0.06283
# x_eta:   -0.10995    0.04159
#---------------------------------------------
#          Z               I           I_err
    -12000.0   -5.274577e+05    1.213900e+04
     -1800.0   -3.263726e+05    1.213900e+04
     -1775.0   -3.083387e+05    1.213900e+04
     -1750.0   -3.088755e+05    1.213900e+04
     -1725.0   -3.360778e+05    1.213900e+04
     -1700.0   -3.043140e+05    1.213900e+04
     -1675.0   -2.982075e+05    1.213900e+04
     -1650.0   -2.793022e+05    1.213900e+04
     -1625.0   -2.697703e+05    1.213900e+04
     -1600.0   -2.396134e+05    1.213900e+04
     -1575.0   -2.315282e+05    1.213900e+04
     -1550.0   -2.135625e+05    1.213900e+04
     -1525.0   -1.251042e+05    1.213900e+04
     -1500.0   -6.396674e+04    1.213900e+04
     -1475.0    1.548031e+04    1.213900e+04
     -1450.0    8.820010e+02    1.213900e+04
     -1425.0   -4.779665e+03    1.213900e+04
     -1400.0    1.136421e+03    1.213900e+04
     -1375.0   -9.749351e+04    1.213900e+04
     -1350.0   -1.419276e+05    1.213900e+04
     -1325.0   -1.913984e+05    1.213900e+04
     -1300.0   -2.191424e+05    1.213900e+04
     -1275.0   -2.276836e+05    1.213900e+04
     -1250.0   -2.048011e+05    1.213900e+04
     -1225.0   -2.185739e+05    1.213900e+04
     -1200.0   -1.917345e+05    1.213900e+04
     -1175.0   -1.931759e+05    1.213900e+04
     -1150.0   -2.045555e+05    1.213900e+04
     -1125.0   -2.505775e+05    1.213900e+04
     -1100.0   -2.679462e+05    1.213900e+04
     -1075.0   -2.934874e+05    1.213900e+04
     -1050.0   -3.057442e+05    1.213900e+04
     -1025.0   -3.043092e+05    1.213900e+04
     -1000.0   -3.268888e+05    1.213900e+04
      -975.0   -3.272031e+05    1.213900e+04
      -950.0   -3.165250e+05    1.213900e+04
      -925.0   -3.404514e+05    1.213900e+04
      -900.0   -3.206355e+05    1.213900e+04
      -875.0   -3.411199e+05    1.213900e+04
      -850.0   -3.154181e+05    1.213900e+04
      -825.0   -3.274153e+05    1.213900e+04
      -800.0   -3.271538e+05    1.213900e+04
      -775.0   -3.228727e+05    1.213900e+04
      -750.0   -3.431387e+05    1.213900e+04
      -725.0   -3.339348e+05    1.213900e+04
      -700.0   -3.393706e+05    1.213900e+04
      -675.0   -3.336596e+05    1.213900e+04
      -650.0   -3.255819e+05    1.213900e+04
      -625.0   -3.198187e+05    1.213900e+04
      -600.0   -3.180481e+05    1.213900e+04
      -575.0   -3.256785e+05    1.213900e+04
      -550.0   -3.518985e+05    1.213900e+04
      -525.0   -3.308402e+05    1.213900e+04
      -500.0   -3.391860e+05    1.213900e+04
      -475.0   -3.303536e+05    1.213900e+04
      -450.0   -3.271163e+05    1.213900e+04
      -425.0   -3.389485e+05    1.213900e+04
      -400.0   -3.238607e+05    1.213900e+04
      -375.0   -3.247810e+05    1.213900e+04
      -350.0   -3.367232e+05    1.213900e+04
      -325.0   -3.249401e+05    1.213900e+04
      -300.0   -3.417854e+05    1.213900e+04
      -275.0   -3.558483e+05    1.213900e+04
      -250.0   -3.213524e+05    1.213900e+04
      -225.0   -3.369674e+05    1.213900e+04
      -200.0   -3.485941e+05    1.213900e+04
      -175.0   -3.260614e+05    1.213900e+04
      -150.0   -3.436702e+05    1.213900e+04
      -125.0   -3.319495e+05    1.213900e+04
      -100.0   -3.348892e+05    1.213900e+04
       -75.0   -3.427751e+05    1.213900e+04
       -50.0   -3.495119e+05    1.213900e+04
       -25.0   -3.430815e+05    1.213900e+04
         0.0   -3.382881e+05    1.213900e+04
        25.0   -3.283181e+05    1.213900e+04
        50.0   -3.302411e+05    1.213900e+04
        75.0   -3.297264e+05    1.213900e+04
       100.0   -3.336792e+05    1.213900e+04
       125.0   -3.465393e+05    1.213900e+04
       150.0   -3.389287e+05    1.213900e+04
       175.0   -3.524566e+05    1.213900e+04
       200.0   -3.441623e+05    1.213900e+04
       225.0   -3.422105e+05    1.213900e+04
       250.0   -3.395618e+05    1.213900e+04
       275.0   -3.295577e+05    1.213900e+04
       300.0   -3.405701e+05    1.213900e+04
       325.0   -3.157269e+05    1.213900e+04
       350.0   -3.414333e+05    1.213900e+04
       375.0   -3.414565e+05    1.213900e+04
       400.0   -3.494761e+05    1.213900e+04
       425.0   -3.485916e+05    1.213900e+04
       450.0   -3.389225e+05    1.213900e+04
       475.0   -3.472791e+05    1.213900e+04
       500.0   -3.495728e+05    1.213900e+04
       525.0   -3.433946e+05    1.213900e+04
       550.0   -3.364324e+05    1.213900e+04
       575.0   -3.370949e+05    1.213900e+04
       600.0   -3.380650e+05    1.213900e+04
       625.0   -3.475481e+05    1.213900e+04
       650.0   -3.267127e+05    1.213900e+04
       675.0   -3.288494e+05    1.213900e+04
       700.0   -3.360982e+05    1.213900e+04
       725.0   -3.271203e+05    1.213900e+04
       750.0   -3.459595e+05    1.213900e+04
       775.0   -3.403999e+05    1.213900e+04
       800.0   -3.208721e+05    1.213900e+04
       825.0   -3.451439e+05    1.213900e+04
       850.0   -3.361218e+05    1.213900e+04
       875.0   -3.439569e+05    1.213900e+04
       900.0   -3.123958e+05    1.213900e+04
       925.0   -3.400562e+05    1.213900e+04
       950.0   -3.392722e+05    1.213900e+04
       975.0   -3.278270e+05    1.213900e+04
      1000.0   -3.628892e+05    1.213900e+04
      1025.0   -3.229584e+05    1.213900e+04
      1050.0   -3.448338e+05    1.213900e+04
      1075.0   -3.317420e+05    1.213900e+04
      1100.0   -3.389324e+05    1.213900e+04
      1125.0   -3.441264e+05    1.213900e+04
      1150.0   -3.302613e+05    1.213900e+04
      1175.0   -3.363472e+05    1.213900e+04
      1200.0   -3.407290e+05    1.213900e+04
      1225.0   -3.465906e+05    1.213900e+04
      1250.0   -3.426279e+05    1.213900e+04
      1275.0   -3.804071e+05    1.213900e+04
      1300.0   -3.110980e+05    1.213900e+04
      1325.0   -3.172190e+05    1.213900e+04
      1350.0   -3.388613e+05    1.213900e+04
      1375.0   -3.352416e+05    1.213900e+04
      1400.0   -3.647274e+05    1.213900e+04
      1425.0   -3.354117e+05    1.213900e+04
