# Name:     160N-H
# y_ppm:  120.04253    0.00002
# yw_hz:   19.50358    0.05967
# y_eta:   -0.05675    0.03378
# x_ppm:    9.17943    0.00002
# xw_hz:   19.50901    0.06186
# x_eta:    0.05036    0.02864
#---------------------------------------------
#          Z               I           I_err
    -12000.0    6.995439e+05    1.213900e+04
     -1800.0    4.329619e+05    1.213900e+04
     -1775.0    4.250296e+05    1.213900e+04
     -1750.0    4.330385e+05    1.213900e+04
     -1725.0    4.118795e+05    1.213900e+04
     -1700.0    4.102729e+05    1.213900e+04
     -1675.0    4.077174e+05    1.213900e+04
     -1650.0    4.158717e+05    1.213900e+04
     -1625.0    4.225605e+05    1.213900e+04
     -1600.0    4.048803e+05    1.213900e+04
     -1575.0    4.125109e+05    1.213900e+04
     -1550.0    4.182718e+05    1.213900e+04
     -1525.0    4.013090e+05    1.213900e+04
     -1500.0    4.207370e+05    1.213900e+04
     -1475.0    3.955881e+05    1.213900e+04
     -1450.0    4.056908e+05    1.213900e+04
     -1425.0    4.409603e+05    1.213900e+04
     -1400.0    4.313247e+05    1.213900e+04
     -1375.0    4.058999e+05    1.213900e+04
     -1350.0    3.981410e+05    1.213900e+04
     -1325.0    4.093164e+05    1.213900e+04
     -1300.0    4.259958e+05    1.213900e+04
     -1275.0    4.360559e+05    1.213900e+04
     -1250.0    4.027052e+05    1.213900e+04
     -1225.0    4.124505e+05    1.213900e+04
     -1200.0    4.059395e+05    1.213900e+04
     -1175.0    4.102858e+05    1.213900e+04
     -1150.0    4.305700e+05    1.213900e+04
     -1125.0    4.239764e+05    1.213900e+04
     -1100.0    4.065145e+05    1.213900e+04
     -1075.0    4.392222e+05    1.213900e+04
     -1050.0    4.071102e+05    1.213900e+04
     -1025.0    4.275964e+05    1.213900e+04
     -1000.0    4.138833e+05    1.213900e+04
      -975.0    4.055863e+05    1.213900e+04
      -950.0    4.167031e+05    1.213900e+04
      -925.0    4.000574e+05    1.213900e+04
      -900.0    4.173656e+05    1.213900e+04
      -875.0    4.179314e+05    1.213900e+04
      -850.0    4.247367e+05    1.213900e+04
      -825.0    4.106427e+05    1.213900e+04
      -800.0    4.411686e+05    1.213900e+04
      -775.0    4.083929e+05    1.213900e+04
      -750.0    4.067181e+05    1.213900e+04
      -725.0    4.029250e+05    1.213900e+04
      -700.0    4.228977e+05    1.213900e+04
      -675.0    4.013427e+05    1.213900e+04
      -650.0    3.927974e+05    1.213900e+04
      -625.0    4.089690e+05    1.213900e+04
      -600.0    4.078055e+05    1.213900e+04
      -575.0    4.119785e+05    1.213900e+04
      -550.0    4.011849e+05    1.213900e+04
      -525.0    4.062960e+05    1.213900e+04
      -500.0    4.062746e+05    1.213900e+04
      -475.0    4.035059e+05    1.213900e+04
      -450.0    4.057930e+05    1.213900e+04
      -425.0    4.320146e+05    1.213900e+04
      -400.0    4.258768e+05    1.213900e+04
      -375.0    3.839141e+05    1.213900e+04
      -350.0    3.602046e+05    1.213900e+04
      -325.0    3.831343e+05    1.213900e+04
      -300.0    3.856549e+05    1.213900e+04
      -275.0    3.759989e+05    1.213900e+04
      -250.0    3.929936e+05    1.213900e+04
      -225.0    3.639815e+05    1.213900e+04
      -200.0    3.838560e+05    1.213900e+04
      -175.0    3.462380e+05    1.213900e+04
      -150.0    3.170790e+05    1.213900e+04
      -125.0    3.143845e+05    1.213900e+04
      -100.0    2.356873e+05    1.213900e+04
       -75.0    1.868646e+05    1.213900e+04
       -50.0    3.896572e+04    1.213900e+04
       -25.0    2.257428e+03    1.213900e+04
         0.0   -1.080322e+04    1.213900e+04
        25.0   -2.110368e+03    1.213900e+04
        50.0    6.951046e+04    1.213900e+04
        75.0    1.792376e+05    1.213900e+04
       100.0    2.570931e+05    1.213900e+04
       125.0    3.065032e+05    1.213900e+04
       150.0    3.371115e+05    1.213900e+04
       175.0    3.562391e+05    1.213900e+04
       200.0    3.639942e+05    1.213900e+04
       225.0    3.735789e+05    1.213900e+04
       250.0    3.952440e+05    1.213900e+04
       275.0    3.888978e+05    1.213900e+04
       300.0    3.969576e+05    1.213900e+04
       325.0    4.103323e+05    1.213900e+04
       350.0    3.834328e+05    1.213900e+04
       375.0    3.886844e+05    1.213900e+04
       400.0    4.071533e+05    1.213900e+04
       425.0    4.157747e+05    1.213900e+04
       450.0    3.961156e+05    1.213900e+04
       475.0    3.916521e+05    1.213900e+04
       500.0    4.055835e+05    1.213900e+04
       525.0    4.149213e+05    1.213900e+04
       550.0    4.145825e+05    1.213900e+04
       575.0    4.014109e+05    1.213900e+04
       600.0    4.144547e+05    1.213900e+04
       625.0    4.228609e+05    1.213900e+04
       650.0    4.118493e+05    1.213900e+04
       675.0    3.940321e+05    1.213900e+04
       700.0    4.386149e+05    1.213900e+04
       725.0    4.314517e+05    1.213900e+04
       750.0    4.033147e+05    1.213900e+04
       775.0    4.022418e+05    1.213900e+04
       800.0    4.266050e+05    1.213900e+04
       825.0    4.174181e+05    1.213900e+04
       850.0    4.266713e+05    1.213900e+04
       875.0    4.096592e+05    1.213900e+04
       900.0    4.114255e+05    1.213900e+04
       925.0    4.070530e+05    1.213900e+04
       950.0    4.016264e+05    1.213900e+04
       975.0    4.260056e+05    1.213900e+04
      1000.0    4.044994e+05    1.213900e+04
      1025.0    4.173316e+05    1.213900e+04
      1050.0    4.035861e+05    1.213900e+04
      1075.0    4.080456e+05    1.213900e+04
      1100.0    4.129246e+05    1.213900e+04
      1125.0    4.121320e+05    1.213900e+04
      1150.0    4.041340e+05    1.213900e+04
      1175.0    4.074088e+05    1.213900e+04
      1200.0    3.940128e+05    1.213900e+04
