# Name:      95N-H
# y_ppm:  118.23612    0.00003
# yw_hz:   21.04783    0.07253
# y_eta:    0.09196    0.03261
# x_ppm:    7.60452    0.00003
# xw_hz:   19.75259    0.06872
# x_eta:   -0.03578    0.03416
#---------------------------------------------
#          Z               I           I_err
    -12000.0    5.609787e+05    1.213900e+04
     -1800.0    3.583937e+05    1.213900e+04
     -1775.0    3.642443e+05    1.213900e+04
     -1750.0    3.540828e+05    1.213900e+04
     -1725.0    3.632312e+05    1.213900e+04
     -1700.0    3.721053e+05    1.213900e+04
     -1675.0    3.728947e+05    1.213900e+04
     -1650.0    3.608884e+05    1.213900e+04
     -1625.0    3.677499e+05    1.213900e+04
     -1600.0    3.592356e+05    1.213900e+04
     -1575.0    3.728100e+05    1.213900e+04
     -1550.0    3.657423e+05    1.213900e+04
     -1525.0    3.578927e+05    1.213900e+04
     -1500.0    3.442094e+05    1.213900e+04
     -1475.0    3.509502e+05    1.213900e+04
     -1450.0    3.644992e+05    1.213900e+04
     -1425.0    3.704793e+05    1.213900e+04
     -1400.0    3.667960e+05    1.213900e+04
     -1375.0    3.593611e+05    1.213900e+04
     -1350.0    3.397661e+05    1.213900e+04
     -1325.0    3.532098e+05    1.213900e+04
     -1300.0    3.301184e+05    1.213900e+04
     -1275.0    3.753347e+05    1.213900e+04
     -1250.0    3.524740e+05    1.213900e+04
     -1225.0    3.656536e+05    1.213900e+04
     -1200.0    3.521253e+05    1.213900e+04
     -1175.0    3.738076e+05    1.213900e+04
     -1150.0    3.589250e+05    1.213900e+04
     -1125.0    3.478785e+05    1.213900e+04
     -1100.0    3.501779e+05    1.213900e+04
     -1075.0    3.569171e+05    1.213900e+04
     -1050.0    3.635564e+05    1.213900e+04
     -1025.0    3.636718e+05    1.213900e+04
     -1000.0    3.676020e+05    1.213900e+04
      -975.0    3.405460e+05    1.213900e+04
      -950.0    3.504127e+05    1.213900e+04
      -925.0    3.504727e+05    1.213900e+04
      -900.0    3.524000e+05    1.213900e+04
      -875.0    3.440058e+05    1.213900e+04
      -850.0    3.528958e+05    1.213900e+04
      -825.0    3.454821e+05    1.213900e+04
      -800.0    3.659523e+05    1.213900e+04
      -775.0    3.675136e+05    1.213900e+04
