# Name:      64N-H
# y_ppm:  121.53109    0.00003
# yw_hz:   20.78895    0.07016
# y_eta:   -0.00565    0.04241
# x_ppm:    8.48748    0.00002
# xw_hz:   17.54459    0.05528
# x_eta:   -0.20770    0.02870
#---------------------------------------------
#          Z               I           I_err
    -12000.0    6.134477e+05    1.213900e+04
     -1800.0    3.867118e+05    1.213900e+04
     -1775.0    3.767566e+05    1.213900e+04
     -1750.0    3.547685e+05    1.213900e+04
     -1725.0    4.017580e+05    1.213900e+04
     -1700.0    3.842170e+05    1.213900e+04
     -1675.0    3.914822e+05    1.213900e+04
     -1650.0    3.717146e+05    1.213900e+04
     -1625.0    3.795670e+05    1.213900e+04
     -1600.0    3.775442e+05    1.213900e+04
     -1575.0    3.943605e+05    1.213900e+04
     -1550.0    3.611800e+05    1.213900e+04
     -1525.0    3.569279e+05    1.213900e+04
     -1500.0    3.741591e+05    1.213900e+04
     -1475.0    4.044241e+05    1.213900e+04
     -1450.0    3.958219e+05    1.213900e+04
     -1425.0    3.951965e+05    1.213900e+04
     -1400.0    3.917617e+05    1.213900e+04
     -1375.0    4.235949e+05    1.213900e+04
     -1350.0    3.780504e+05    1.213900e+04
     -1325.0    3.604521e+05    1.213900e+04
     -1300.0    3.915199e+05    1.213900e+04
     -1275.0    3.676923e+05    1.213900e+04
     -1250.0    3.832618e+05    1.213900e+04
     -1225.0    3.532559e+05    1.213900e+04
     -1200.0    3.758696e+05    1.213900e+04
     -1175.0    3.782850e+05    1.213900e+04
     -1150.0    3.799731e+05    1.213900e+04
     -1125.0    3.808008e+05    1.213900e+04
     -1100.0    4.016722e+05    1.213900e+04
     -1075.0    3.740553e+05    1.213900e+04
     -1050.0    3.823603e+05    1.213900e+04
     -1025.0    3.717608e+05    1.213900e+04
     -1000.0    3.729836e+05    1.213900e+04
      -975.0    3.762394e+05    1.213900e+04
      -950.0    3.593128e+05    1.213900e+04
      -925.0    3.868448e+05    1.213900e+04
      -900.0    3.590670e+05    1.213900e+04
      -875.0    3.647507e+05    1.213900e+04
      -850.0    3.852961e+05    1.213900e+04
      -825.0    4.081663e+05    1.213900e+04
      -800.0    3.864982e+05    1.213900e+04
      -775.0    3.710216e+05    1.213900e+04
      -750.0    3.786662e+05    1.213900e+04
      -725.0    3.820694e+05    1.213900e+04
      -700.0    3.999441e+05    1.213900e+04
      -675.0    3.791864e+05    1.213900e+04
      -650.0    3.644388e+05    1.213900e+04
      -625.0    3.707271e+05    1.213900e+04
      -600.0    3.639339e+05    1.213900e+04
      -575.0    3.988544e+05    1.213900e+04
      -550.0    3.826221e+05    1.213900e+04
      -525.0    3.613084e+05    1.213900e+04
