# Name:      67N-H
# y_ppm:  119.20311    0.00002
# yw_hz:   19.81392    0.06475
# y_eta:    0.01885    0.02468
# x_ppm:    8.27048    0.00002
# xw_hz:   19.67428    0.06413
# x_eta:    0.03039    0.02709
#---------------------------------------------
#          Z               I           I_err
    -12000.0    6.253316e+05    1.213900e+04
     -1800.0    4.069834e+05    1.213900e+04
     -1775.0    3.961586e+05    1.213900e+04
     -1750.0    3.812107e+05    1.213900e+04
     -1725.0    3.901214e+05    1.213900e+04
     -1700.0    4.036128e+05    1.213900e+04
     -1675.0    3.991575e+05    1.213900e+04
     -1650.0    3.720776e+05    1.213900e+04
     -1625.0    3.995339e+05    1.213900e+04
     -1600.0    3.853997e+05    1.213900e+04
     -1575.0    3.887486e+05    1.213900e+04
     -1550.0    4.032144e+05    1.213900e+04
     -1525.0    4.057663e+05    1.213900e+04
     -1500.0    4.184239e+05    1.213900e+04
     -1475.0    4.148375e+05    1.213900e+04
     -1450.0    3.885548e+05    1.213900e+04
     -1425.0    3.995204e+05    1.213900e+04
     -1400.0    3.872366e+05    1.213900e+04
     -1375.0    3.804436e+05    1.213900e+04
     -1350.0    4.053427e+05    1.213900e+04
     -1325.0    3.924649e+05    1.213900e+04
     -1300.0    3.948046e+05    1.213900e+04
     -1275.0    3.850772e+05    1.213900e+04
     -1250.0    3.850538e+05    1.213900e+04
     -1225.0    4.003353e+05    1.213900e+04
     -1200.0    3.713352e+05    1.213900e+04
     -1175.0    3.948206e+05    1.213900e+04
     -1150.0    4.002009e+05    1.213900e+04
     -1125.0    4.052883e+05    1.213900e+04
     -1100.0    3.735058e+05    1.213900e+04
     -1075.0    4.055404e+05    1.213900e+04
     -1050.0    3.738165e+05    1.213900e+04
     -1025.0    4.023423e+05    1.213900e+04
     -1000.0    3.938487e+05    1.213900e+04
      -975.0    3.781415e+05    1.213900e+04
      -950.0    4.007314e+05    1.213900e+04
      -925.0    3.597587e+05    1.213900e+04
      -900.0    3.765977e+05    1.213900e+04
      -875.0    4.002662e+05    1.213900e+04
      -850.0    3.998562e+05    1.213900e+04
      -825.0    3.827040e+05    1.213900e+04
      -800.0    3.991242e+05    1.213900e+04
      -775.0    3.911691e+05    1.213900e+04
      -750.0    3.852355e+05    1.213900e+04
      -725.0    3.927371e+05    1.213900e+04
      -700.0    4.144889e+05    1.213900e+04
      -675.0    4.020242e+05    1.213900e+04
      -650.0    3.722152e+05    1.213900e+04
      -625.0    4.086027e+05    1.213900e+04
      -600.0    3.839914e+05    1.213900e+04
      -575.0    3.591625e+05    1.213900e+04
      -550.0    4.073656e+05    1.213900e+04
      -525.0    3.837836e+05    1.213900e+04
      -500.0    3.772587e+05    1.213900e+04
      -475.0    3.863986e+05    1.213900e+04
      -450.0    3.804822e+05    1.213900e+04
      -425.0    3.938147e+05    1.213900e+04
      -400.0    3.566377e+05    1.213900e+04
      -375.0    3.819927e+05    1.213900e+04
      -350.0    3.658060e+05    1.213900e+04
      -325.0    3.765496e+05    1.213900e+04
      -300.0    3.352083e+05    1.213900e+04
      -275.0    3.352402e+05    1.213900e+04
      -250.0    3.547726e+05    1.213900e+04
      -225.0    3.213063e+05    1.213900e+04
      -200.0    2.930582e+05    1.213900e+04
      -175.0    2.519573e+05    1.213900e+04
      -150.0    1.598008e+05    1.213900e+04
      -125.0    4.994291e+04    1.213900e+04
      -100.0    2.286258e+04    1.213900e+04
       -75.0    1.478553e+03    1.213900e+04
       -50.0    1.722813e+03    1.213900e+04
       -25.0    3.854413e+03    1.213900e+04
         0.0    1.216046e+05    1.213900e+04
        25.0    2.249516e+05    1.213900e+04
        50.0    2.565165e+05    1.213900e+04
        75.0    3.044503e+05    1.213900e+04
       100.0    3.630749e+05    1.213900e+04
       125.0    3.427306e+05    1.213900e+04
       150.0    3.585789e+05    1.213900e+04
       175.0    3.604291e+05    1.213900e+04
       200.0    3.473917e+05    1.213900e+04
       225.0    3.464005e+05    1.213900e+04
       250.0    3.938531e+05    1.213900e+04
       275.0    3.972133e+05    1.213900e+04
       300.0    3.665606e+05    1.213900e+04
       325.0    4.110473e+05    1.213900e+04
       350.0    3.773147e+05    1.213900e+04
       375.0    3.873599e+05    1.213900e+04
       400.0    4.033589e+05    1.213900e+04
       425.0    3.770785e+05    1.213900e+04
       450.0    3.959788e+05    1.213900e+04
       475.0    3.949798e+05    1.213900e+04
       500.0    3.944397e+05    1.213900e+04
       525.0    3.894339e+05    1.213900e+04
       550.0    3.916945e+05    1.213900e+04
       575.0    3.903662e+05    1.213900e+04
       600.0    4.133539e+05    1.213900e+04
       625.0    3.898906e+05    1.213900e+04
       650.0    4.056008e+05    1.213900e+04
       675.0    3.977636e+05    1.213900e+04
       700.0    3.984708e+05    1.213900e+04
       725.0    3.907957e+05    1.213900e+04
       750.0    3.757851e+05    1.213900e+04
       775.0    3.808704e+05    1.213900e+04
       800.0    3.747473e+05    1.213900e+04
       825.0    3.782328e+05    1.213900e+04
       850.0    3.889971e+05    1.213900e+04
       875.0    3.914653e+05    1.213900e+04
       900.0    3.882264e+05    1.213900e+04
       925.0    3.985242e+05    1.213900e+04
       950.0    3.822730e+05    1.213900e+04
       975.0    4.022682e+05    1.213900e+04
      1000.0    4.046011e+05    1.213900e+04
      1025.0    3.901815e+05    1.213900e+04
      1050.0    3.988751e+05    1.213900e+04
      1075.0    3.887462e+05    1.213900e+04
      1100.0    3.938415e+05    1.213900e+04
      1125.0    3.728162e+05    1.213900e+04
      1150.0    4.010818e+05    1.213900e+04
      1175.0    4.059602e+05    1.213900e+04
      1200.0    4.097389e+05    1.213900e+04
      1225.0    4.129482e+05    1.213900e+04
      1250.0    3.681070e+05    1.213900e+04
      1275.0    4.121331e+05    1.213900e+04
      1300.0    3.797311e+05    1.213900e+04
      1325.0    3.850515e+05    1.213900e+04
      1350.0    3.947603e+05    1.213900e+04
      1375.0    3.894707e+05    1.213900e+04
      1400.0    3.881491e+05    1.213900e+04
      1425.0    3.993019e+05    1.213900e+04
