# Name:      53N-H
# y_ppm:  115.35609    0.00007
# yw_hz:   16.92812    0.07559
# y_eta:    0.04350    0.01349
# x_ppm:    8.34876    0.00002
# xw_hz:   16.59026    0.02813
# x_eta:   -0.60618    0.01313
#---------------------------------------------
#          Z               I           I_err
    -12000.0    1.488011e+06    1.213900e+04
     -1800.0    9.928053e+05    1.213900e+04
     -1775.0    9.915609e+05    1.213900e+04
     -1750.0    9.915660e+05    1.213900e+04
     -1725.0    9.610149e+05    1.213900e+04
     -1700.0    9.813249e+05    1.213900e+04
     -1675.0    1.016509e+06    1.213900e+04
     -1650.0    9.933556e+05    1.213900e+04
     -1625.0    9.658511e+05    1.213900e+04
     -1600.0    9.784927e+05    1.213900e+04
     -1575.0    9.462725e+05    1.213900e+04
     -1550.0    9.753679e+05    1.213900e+04
     -1525.0    9.438874e+05    1.213900e+04
     -1500.0    9.944255e+05    1.213900e+04
     -1475.0    9.943499e+05    1.213900e+04
     -1450.0    9.846901e+05    1.213900e+04
     -1425.0    9.448330e+05    1.213900e+04
     -1400.0    9.813899e+05    1.213900e+04
     -1375.0    9.727550e+05    1.213900e+04
     -1350.0    9.636494e+05    1.213900e+04
     -1325.0    9.881108e+05    1.213900e+04
     -1300.0    9.701730e+05    1.213900e+04
     -1275.0    9.735205e+05    1.213900e+04
     -1250.0    9.513205e+05    1.213900e+04
     -1225.0    9.626062e+05    1.213900e+04
     -1200.0    9.846863e+05    1.213900e+04
     -1175.0    9.679781e+05    1.213900e+04
     -1150.0    9.824717e+05    1.213900e+04
     -1125.0    9.353769e+05    1.213900e+04
     -1100.0    9.525297e+05    1.213900e+04
     -1075.0    1.021626e+06    1.213900e+04
     -1050.0    1.002038e+06    1.213900e+04
     -1025.0    9.730231e+05    1.213900e+04
     -1000.0    9.374519e+05    1.213900e+04
      -975.0    9.252236e+05    1.213900e+04
      -950.0    9.772323e+05    1.213900e+04
      -925.0    9.907511e+05    1.213900e+04
      -900.0    9.383763e+05    1.213900e+04
      -875.0    9.624811e+05    1.213900e+04
      -850.0    9.490682e+05    1.213900e+04
      -825.0    9.215116e+05    1.213900e+04
      -800.0    9.765340e+05    1.213900e+04
      -775.0    9.518396e+05    1.213900e+04
      -750.0    9.536019e+05    1.213900e+04
      -725.0    9.583391e+05    1.213900e+04
      -700.0    9.369042e+05    1.213900e+04
      -675.0    9.216113e+05    1.213900e+04
      -650.0    9.090174e+05    1.213900e+04
      -625.0    9.110164e+05    1.213900e+04
      -600.0    8.924436e+05    1.213900e+04
      -575.0    8.543890e+05    1.213900e+04
      -550.0    7.825624e+05    1.213900e+04
      -525.0    7.700386e+05    1.213900e+04
      -500.0    7.564748e+05    1.213900e+04
      -475.0    5.746798e+05    1.213900e+04
      -450.0    3.843836e+05    1.213900e+04
      -425.0    1.341239e+05    1.213900e+04
      -400.0    1.668668e+04    1.213900e+04
      -375.0   -3.872862e+03    1.213900e+04
      -350.0    3.425657e+04    1.213900e+04
      -325.0    2.455807e+05    1.213900e+04
      -300.0    5.035754e+05    1.213900e+04
      -275.0    6.568070e+05    1.213900e+04
      -250.0    7.757423e+05    1.213900e+04
      -225.0    8.247943e+05    1.213900e+04
      -200.0    8.838849e+05    1.213900e+04
      -175.0    8.694537e+05    1.213900e+04
      -150.0    9.158476e+05    1.213900e+04
      -125.0    9.184368e+05    1.213900e+04
      -100.0    8.965363e+05    1.213900e+04
       -75.0    9.064232e+05    1.213900e+04
       -50.0    9.135058e+05    1.213900e+04
       -25.0    9.375765e+05    1.213900e+04
         0.0    9.236063e+05    1.213900e+04
        25.0    9.737548e+05    1.213900e+04
        50.0    9.802062e+05    1.213900e+04
        75.0    9.641967e+05    1.213900e+04
       100.0    9.381511e+05    1.213900e+04
       125.0    9.666897e+05    1.213900e+04
       150.0    9.575904e+05    1.213900e+04
       175.0    9.600069e+05    1.213900e+04
       200.0    9.159751e+05    1.213900e+04
       225.0    9.359303e+05    1.213900e+04
       250.0    9.494964e+05    1.213900e+04
       275.0    9.668733e+05    1.213900e+04
       300.0    9.371640e+05    1.213900e+04
       325.0    9.641659e+05    1.213900e+04
       350.0    1.013957e+06    1.213900e+04
       375.0    9.409599e+05    1.213900e+04
       400.0    9.580001e+05    1.213900e+04
       425.0    9.826931e+05    1.213900e+04
       450.0    9.624975e+05    1.213900e+04
       475.0    9.716650e+05    1.213900e+04
       500.0    9.880783e+05    1.213900e+04
       525.0    9.722851e+05    1.213900e+04
       550.0    9.724040e+05    1.213900e+04
       575.0    9.742317e+05    1.213900e+04
       600.0    9.574634e+05    1.213900e+04
       625.0    9.438181e+05    1.213900e+04
       650.0    9.453774e+05    1.213900e+04
       675.0    9.514285e+05    1.213900e+04
       700.0    9.614433e+05    1.213900e+04
       725.0    9.956902e+05    1.213900e+04
       750.0    9.474669e+05    1.213900e+04
       775.0    9.911949e+05    1.213900e+04
       800.0    9.984859e+05    1.213900e+04
       825.0    1.016021e+06    1.213900e+04
       850.0    9.594411e+05    1.213900e+04
       875.0    9.731647e+05    1.213900e+04
       900.0    9.656492e+05    1.213900e+04
       925.0    9.433618e+05    1.213900e+04
       950.0    9.452512e+05    1.213900e+04
       975.0    9.653327e+05    1.213900e+04
      1000.0    9.713250e+05    1.213900e+04
      1025.0    9.896191e+05    1.213900e+04
      1050.0    9.824733e+05    1.213900e+04
      1075.0    9.998139e+05    1.213900e+04
      1100.0    9.709108e+05    1.213900e+04
      1125.0    9.942309e+05    1.213900e+04
      1150.0    9.688532e+05    1.213900e+04
      1175.0    9.521008e+05    1.213900e+04
      1200.0    9.840817e+05    1.213900e+04
      1225.0    1.000747e+06    1.213900e+04
      1250.0    9.714689e+05    1.213900e+04
      1275.0    9.812500e+05    1.213900e+04
      1300.0    9.881831e+05    1.213900e+04
      1325.0    9.481294e+05    1.213900e+04
      1350.0    9.643274e+05    1.213900e+04
      1375.0    9.702145e+05    1.213900e+04
      1400.0    9.902726e+05    1.213900e+04
      1425.0    9.753582e+05    1.213900e+04
