# Name:      62N-H
# y_ppm:  121.83347    0.00002
# yw_hz:   20.04197    0.04986
# y_eta:   -0.02518    0.01990
# x_ppm:    7.75211    0.00002
# xw_hz:   19.10934    0.04621
# x_eta:   -0.10665    0.02049
#---------------------------------------------
#          Z               I           I_err
    -12000.0    7.454103e+05    1.213900e+04
     -1800.0    4.593099e+05    1.213900e+04
     -1775.0    4.687334e+05    1.213900e+04
     -1750.0    4.364790e+05    1.213900e+04
     -1725.0    4.741303e+05    1.213900e+04
     -1700.0    4.479723e+05    1.213900e+04
     -1675.0    4.567557e+05    1.213900e+04
     -1650.0    4.577944e+05    1.213900e+04
     -1625.0    4.566529e+05    1.213900e+04
     -1600.0    4.742378e+05    1.213900e+04
     -1575.0    4.456508e+05    1.213900e+04
     -1550.0    4.514920e+05    1.213900e+04
     -1525.0    4.375744e+05    1.213900e+04
     -1500.0    4.612871e+05    1.213900e+04
     -1475.0    4.506892e+05    1.213900e+04
     -1450.0    4.693959e+05    1.213900e+04
     -1425.0    4.882993e+05    1.213900e+04
     -1400.0    4.450581e+05    1.213900e+04
     -1375.0    4.633173e+05    1.213900e+04
     -1350.0    4.437199e+05    1.213900e+04
     -1325.0    4.451916e+05    1.213900e+04
     -1300.0    4.694447e+05    1.213900e+04
     -1275.0    4.566859e+05    1.213900e+04
     -1250.0    4.450376e+05    1.213900e+04
     -1225.0    4.532382e+05    1.213900e+04
     -1200.0    4.584974e+05    1.213900e+04
     -1175.0    4.437695e+05    1.213900e+04
     -1150.0    4.589957e+05    1.213900e+04
     -1125.0    4.320332e+05    1.213900e+04
     -1100.0    4.569232e+05    1.213900e+04
     -1075.0    4.423267e+05    1.213900e+04
     -1050.0    4.605499e+05    1.213900e+04
     -1025.0    4.532437e+05    1.213900e+04
     -1000.0    4.541970e+05    1.213900e+04
      -975.0    4.432079e+05    1.213900e+04
      -950.0    4.538047e+05    1.213900e+04
      -925.0    4.504767e+05    1.213900e+04
      -900.0    4.638979e+05    1.213900e+04
      -875.0    4.709803e+05    1.213900e+04
      -850.0    4.304691e+05    1.213900e+04
      -825.0    4.530510e+05    1.213900e+04
      -800.0    4.567941e+05    1.213900e+04
      -775.0    4.597579e+05    1.213900e+04
      -750.0    4.544825e+05    1.213900e+04
      -725.0    4.575983e+05    1.213900e+04
      -700.0    4.382620e+05    1.213900e+04
      -675.0    4.594885e+05    1.213900e+04
      -650.0    4.739003e+05    1.213900e+04
      -625.0    4.482478e+05    1.213900e+04
      -600.0    4.531638e+05    1.213900e+04
      -575.0    4.686419e+05    1.213900e+04
      -550.0    4.416932e+05    1.213900e+04
      -525.0    4.475630e+05    1.213900e+04
      -500.0    4.483315e+05    1.213900e+04
      -475.0    4.458420e+05    1.213900e+04
      -450.0    4.455069e+05    1.213900e+04
      -425.0    4.597022e+05    1.213900e+04
      -400.0    4.726975e+05    1.213900e+04
      -375.0    4.637829e+05    1.213900e+04
      -350.0    4.442555e+05    1.213900e+04
      -325.0    4.389096e+05    1.213900e+04
      -300.0    4.404177e+05    1.213900e+04
      -275.0    4.437122e+05    1.213900e+04
      -250.0    4.465978e+05    1.213900e+04
      -225.0    4.424414e+05    1.213900e+04
      -200.0    4.405509e+05    1.213900e+04
      -175.0    4.340160e+05    1.213900e+04
      -150.0    4.288435e+05    1.213900e+04
      -125.0    4.287519e+05    1.213900e+04
      -100.0    4.199982e+05    1.213900e+04
       -75.0    4.116167e+05    1.213900e+04
       -50.0    3.893566e+05    1.213900e+04
       -25.0    3.937517e+05    1.213900e+04
         0.0    3.497297e+05    1.213900e+04
        25.0    3.109486e+05    1.213900e+04
        50.0    2.528788e+05    1.213900e+04
        75.0    1.678243e+05    1.213900e+04
       100.0    2.607918e+04    1.213900e+04
       125.0    9.374453e+03    1.213900e+04
       150.0   -1.544853e+03    1.213900e+04
       175.0    9.245642e+03    1.213900e+04
       200.0    1.045304e+05    1.213900e+04
       225.0    2.098964e+05    1.213900e+04
       250.0    2.889366e+05    1.213900e+04
       275.0    3.466609e+05    1.213900e+04
       300.0    3.726058e+05    1.213900e+04
       325.0    3.775249e+05    1.213900e+04
       350.0    4.105336e+05    1.213900e+04
       375.0    4.127306e+05    1.213900e+04
       400.0    4.408722e+05    1.213900e+04
       425.0    4.265435e+05    1.213900e+04
       450.0    4.322552e+05    1.213900e+04
       475.0    4.419769e+05    1.213900e+04
       500.0    4.467095e+05    1.213900e+04
       525.0    4.482570e+05    1.213900e+04
       550.0    4.438434e+05    1.213900e+04
       575.0    4.510646e+05    1.213900e+04
       600.0    4.432015e+05    1.213900e+04
       625.0    4.523171e+05    1.213900e+04
       650.0    4.470916e+05    1.213900e+04
       675.0    4.504888e+05    1.213900e+04
       700.0    4.506411e+05    1.213900e+04
       725.0    4.486812e+05    1.213900e+04
       750.0    4.757652e+05    1.213900e+04
       775.0    4.328115e+05    1.213900e+04
       800.0    4.900656e+05    1.213900e+04
       825.0    4.500793e+05    1.213900e+04
       850.0    4.735502e+05    1.213900e+04
       875.0    4.484198e+05    1.213900e+04
       900.0    4.397281e+05    1.213900e+04
       925.0    4.534185e+05    1.213900e+04
       950.0    4.375454e+05    1.213900e+04
       975.0    4.652294e+05    1.213900e+04
      1000.0    4.572268e+05    1.213900e+04
      1025.0    4.580557e+05    1.213900e+04
      1050.0    4.633704e+05    1.213900e+04
