# Name:       8N-H
# y_ppm:  124.20770    0.00009
# yw_hz:   25.83507    0.20892
# y_eta:   -1.00000    0.00799
# x_ppm:    8.49956    0.00008
# xw_hz:   20.57015    0.12960
# x_eta:   -0.99997    0.04782
#---------------------------------------------
#          Z               I           I_err
    -12000.0    2.271839e+05    1.213900e+04
     -1800.0    1.620350e+05    1.213900e+04
     -1775.0    1.536867e+05    1.213900e+04
     -1750.0    1.558042e+05    1.213900e+04
     -1725.0    1.401767e+05    1.213900e+04
     -1700.0    1.377571e+05    1.213900e+04
     -1675.0    1.478442e+05    1.213900e+04
     -1650.0    1.455854e+05    1.213900e+04
     -1625.0    1.506395e+05    1.213900e+04
     -1600.0    1.650492e+05    1.213900e+04
     -1575.0    1.540853e+05    1.213900e+04
     -1550.0    1.403104e+05    1.213900e+04
     -1525.0    1.400394e+05    1.213900e+04
     -1500.0    1.384711e+05    1.213900e+04
     -1475.0    1.468475e+05    1.213900e+04
     -1450.0    1.464108e+05    1.213900e+04
     -1425.0    1.425157e+05    1.213900e+04
     -1400.0    1.482977e+05    1.213900e+04
     -1375.0    1.459083e+05    1.213900e+04
     -1350.0    1.447999e+05    1.213900e+04
     -1325.0    1.420037e+05    1.213900e+04
     -1300.0    1.344989e+05    1.213900e+04
     -1275.0    1.629552e+05    1.213900e+04
     -1250.0    1.600123e+05    1.213900e+04
     -1225.0    1.272286e+05    1.213900e+04
     -1200.0    1.623891e+05    1.213900e+04
     -1175.0    1.391974e+05    1.213900e+04
     -1150.0    1.472225e+05    1.213900e+04
     -1125.0    1.595339e+05    1.213900e+04
     -1100.0    1.632195e+05    1.213900e+04
     -1075.0    1.253814e+05    1.213900e+04
     -1050.0    1.341835e+05    1.213900e+04
     -1025.0    1.616366e+05    1.213900e+04
     -1000.0    1.464851e+05    1.213900e+04
      -975.0    1.440898e+05    1.213900e+04
      -950.0    1.474004e+05    1.213900e+04
      -925.0    1.567199e+05    1.213900e+04
      -900.0    1.432239e+05    1.213900e+04
      -875.0    1.533785e+05    1.213900e+04
      -850.0    1.566285e+05    1.213900e+04
      -825.0    1.451823e+05    1.213900e+04
      -800.0    1.604016e+05    1.213900e+04
      -775.0    1.503378e+05    1.213900e+04
      -750.0    1.457772e+05    1.213900e+04
      -725.0    1.482739e+05    1.213900e+04
      -700.0    1.496417e+05    1.213900e+04
