# Name:      88N-H
# y_ppm:  123.02936    0.00001
# yw_hz:   20.42026    0.03819
# y_eta:    0.13464    0.01071
# x_ppm:    8.56411    0.00001
# xw_hz:   21.09752    0.03731
# x_eta:    0.00770    0.01045
#---------------------------------------------
#          Z               I           I_err
    -12000.0    1.193285e+06    1.213900e+04
     -1800.0    7.000046e+05    1.213900e+04
     -1775.0    7.070565e+05    1.213900e+04
     -1750.0    7.212711e+05    1.213900e+04
     -1725.0    7.064942e+05    1.213900e+04
     -1700.0    7.097079e+05    1.213900e+04
     -1675.0    7.127237e+05    1.213900e+04
     -1650.0    6.983841e+05    1.213900e+04
     -1625.0    7.141804e+05    1.213900e+04
     -1600.0    6.952809e+05    1.213900e+04
     -1575.0    7.107147e+05    1.213900e+04
     -1550.0    7.049537e+05    1.213900e+04
     -1525.0    7.168875e+05    1.213900e+04
     -1500.0    7.130449e+05    1.213900e+04
     -1475.0    7.028769e+05    1.213900e+04
     -1450.0    6.865397e+05    1.213900e+04
     -1425.0    7.140006e+05    1.213900e+04
     -1400.0    7.005340e+05    1.213900e+04
     -1375.0    6.972033e+05    1.213900e+04
     -1350.0    7.050596e+05    1.213900e+04
     -1325.0    6.977935e+05    1.213900e+04
     -1300.0    6.949189e+05    1.213900e+04
     -1275.0    7.090239e+05    1.213900e+04
     -1250.0    7.021467e+05    1.213900e+04
     -1225.0    7.141545e+05    1.213900e+04
     -1200.0    6.956337e+05    1.213900e+04
     -1175.0    6.980898e+05    1.213900e+04
     -1150.0    6.894842e+05    1.213900e+04
     -1125.0    7.002189e+05    1.213900e+04
     -1100.0    7.024487e+05    1.213900e+04
     -1075.0    7.072448e+05    1.213900e+04
     -1050.0    6.994510e+05    1.213900e+04
     -1025.0    6.939064e+05    1.213900e+04
     -1000.0    6.988467e+05    1.213900e+04
      -975.0    6.927514e+05    1.213900e+04
      -950.0    7.167208e+05    1.213900e+04
      -925.0    7.101018e+05    1.213900e+04
      -900.0    7.132561e+05    1.213900e+04
      -875.0    6.920650e+05    1.213900e+04
      -850.0    6.927841e+05    1.213900e+04
      -825.0    6.927548e+05    1.213900e+04
      -800.0    6.832153e+05    1.213900e+04
      -775.0    7.146835e+05    1.213900e+04
      -750.0    7.186746e+05    1.213900e+04
      -725.0    7.090437e+05    1.213900e+04
      -700.0    6.929252e+05    1.213900e+04
      -675.0    7.089756e+05    1.213900e+04
      -650.0    6.907820e+05    1.213900e+04
      -625.0    6.977574e+05    1.213900e+04
      -600.0    7.136698e+05    1.213900e+04
      -575.0    7.090241e+05    1.213900e+04
      -550.0    6.943742e+05    1.213900e+04
      -525.0    6.700145e+05    1.213900e+04
      -500.0    7.074430e+05    1.213900e+04
      -475.0    6.753493e+05    1.213900e+04
      -450.0    6.736624e+05    1.213900e+04
      -425.0    7.071171e+05    1.213900e+04
      -400.0    7.119765e+05    1.213900e+04
      -375.0    6.981457e+05    1.213900e+04
      -350.0    7.002601e+05    1.213900e+04
      -325.0    6.966794e+05    1.213900e+04
      -300.0    6.926645e+05    1.213900e+04
      -275.0    6.935001e+05    1.213900e+04
