# Name:       3N-H
# y_ppm:  117.51874    0.00002
# yw_hz:   20.31426    0.06211
# y_eta:   -0.27651    0.02338
# x_ppm:    8.69246    0.00002
# xw_hz:   18.02277    0.06015
# x_eta:   -0.17299    0.03164
#---------------------------------------------
#          Z               I           I_err
    -12000.0    7.682551e+05    1.213900e+04
     -1800.0    4.492497e+05    1.213900e+04
     -1775.0    4.501967e+05    1.213900e+04
     -1750.0    4.514942e+05    1.213900e+04
     -1725.0    4.602173e+05    1.213900e+04
     -1700.0    4.819658e+05    1.213900e+04
     -1675.0    4.663268e+05    1.213900e+04
     -1650.0    4.575487e+05    1.213900e+04
     -1625.0    4.724987e+05    1.213900e+04
     -1600.0    4.596093e+05    1.213900e+04
     -1575.0    4.800167e+05    1.213900e+04
     -1550.0    4.661232e+05    1.213900e+04
     -1525.0    4.666155e+05    1.213900e+04
     -1500.0    4.693049e+05    1.213900e+04
     -1475.0    4.512460e+05    1.213900e+04
     -1450.0    4.631451e+05    1.213900e+04
     -1425.0    4.666992e+05    1.213900e+04
     -1400.0    4.615229e+05    1.213900e+04
     -1375.0    4.495132e+05    1.213900e+04
     -1350.0    4.626040e+05    1.213900e+04
     -1325.0    4.593214e+05    1.213900e+04
     -1300.0    4.644382e+05    1.213900e+04
     -1275.0    4.888987e+05    1.213900e+04
     -1250.0    4.676651e+05    1.213900e+04
     -1225.0    4.829173e+05    1.213900e+04
     -1200.0    4.862752e+05    1.213900e+04
     -1175.0    4.613492e+05    1.213900e+04
     -1150.0    4.626955e+05    1.213900e+04
     -1125.0    4.694327e+05    1.213900e+04
     -1100.0    4.643801e+05    1.213900e+04
     -1075.0    4.703457e+05    1.213900e+04
     -1050.0    4.678920e+05    1.213900e+04
     -1025.0    4.675277e+05    1.213900e+04
     -1000.0    4.682219e+05    1.213900e+04
      -975.0    4.521735e+05    1.213900e+04
      -950.0    4.702726e+05    1.213900e+04
      -925.0    4.562473e+05    1.213900e+04
      -900.0    4.724681e+05    1.213900e+04
      -875.0    4.810302e+05    1.213900e+04
      -850.0    4.660794e+05    1.213900e+04
      -825.0    4.698351e+05    1.213900e+04
      -800.0    4.537171e+05    1.213900e+04
      -775.0    4.545941e+05    1.213900e+04
      -750.0    4.557364e+05    1.213900e+04
      -725.0    4.721437e+05    1.213900e+04
      -700.0    4.656335e+05    1.213900e+04
      -675.0    4.598720e+05    1.213900e+04
