# Name:     130N-H
# y_ppm:  118.89809    0.00005
# yw_hz:   22.05696    0.08627
# y_eta:   -0.03637    0.02344
# x_ppm:    8.20160    0.00002
# xw_hz:   18.68344    0.04855
# x_eta:   -0.13122    0.02710
#---------------------------------------------
#          Z               I           I_err
    -12000.0    1.002268e+06    1.213900e+04
     -1800.0    6.274461e+05    1.213900e+04
     -1775.0    6.322059e+05    1.213900e+04
     -1750.0    6.323375e+05    1.213900e+04
     -1725.0    6.385621e+05    1.213900e+04
     -1700.0    6.355126e+05    1.213900e+04
     -1675.0    6.476238e+05    1.213900e+04
     -1650.0    6.433369e+05    1.213900e+04
     -1625.0    6.068545e+05    1.213900e+04
     -1600.0    6.257902e+05    1.213900e+04
     -1575.0    6.438226e+05    1.213900e+04
     -1550.0    6.334506e+05    1.213900e+04
     -1525.0    6.292420e+05    1.213900e+04
     -1500.0    6.477857e+05    1.213900e+04
     -1475.0    6.232285e+05    1.213900e+04
     -1450.0    6.233212e+05    1.213900e+04
     -1425.0    6.270300e+05    1.213900e+04
     -1400.0    6.571457e+05    1.213900e+04
     -1375.0    6.471077e+05    1.213900e+04
     -1350.0    6.295469e+05    1.213900e+04
     -1325.0    6.195550e+05    1.213900e+04
     -1300.0    6.277275e+05    1.213900e+04
     -1275.0    6.306216e+05    1.213900e+04
     -1250.0    6.146383e+05    1.213900e+04
     -1225.0    6.414064e+05    1.213900e+04
     -1200.0    6.509800e+05    1.213900e+04
     -1175.0    6.233778e+05    1.213900e+04
     -1150.0    6.099707e+05    1.213900e+04
     -1125.0    5.942350e+05    1.213900e+04
     -1100.0    6.165341e+05    1.213900e+04
     -1075.0    6.231430e+05    1.213900e+04
     -1050.0    6.218077e+05    1.213900e+04
     -1025.0    6.223194e+05    1.213900e+04
     -1000.0    6.290302e+05    1.213900e+04
      -975.0    6.435768e+05    1.213900e+04
      -950.0    6.195087e+05    1.213900e+04
      -925.0    6.154966e+05    1.213900e+04
      -900.0    6.370398e+05    1.213900e+04
      -875.0    6.294018e+05    1.213900e+04
      -850.0    6.245316e+05    1.213900e+04
      -825.0    6.429037e+05    1.213900e+04
      -800.0    6.354779e+05    1.213900e+04
      -775.0    6.336919e+05    1.213900e+04
      -750.0    6.171444e+05    1.213900e+04
      -725.0    6.223998e+05    1.213900e+04
      -700.0    6.206571e+05    1.213900e+04
      -675.0    6.197671e+05    1.213900e+04
      -650.0    6.235151e+05    1.213900e+04
      -625.0    6.016658e+05    1.213900e+04
      -600.0    6.475906e+05    1.213900e+04
      -575.0    6.329352e+05    1.213900e+04
      -550.0    6.107933e+05    1.213900e+04
      -525.0    6.161540e+05    1.213900e+04
      -500.0    6.079450e+05    1.213900e+04
      -475.0    6.138060e+05    1.213900e+04
      -450.0    6.182029e+05    1.213900e+04
      -425.0    6.065950e+05    1.213900e+04
      -400.0    6.027888e+05    1.213900e+04
      -375.0    6.080772e+05    1.213900e+04
      -350.0    5.799457e+05    1.213900e+04
      -325.0    5.953869e+05    1.213900e+04
      -300.0    5.553539e+05    1.213900e+04
      -275.0    5.316998e+05    1.213900e+04
      -250.0    4.991786e+05    1.213900e+04
      -225.0    4.478448e+05    1.213900e+04
      -200.0    3.849267e+05    1.213900e+04
      -175.0    2.760905e+05    1.213900e+04
      -150.0    1.243204e+05    1.213900e+04
      -125.0    2.516867e+04    1.213900e+04
      -100.0   -9.927329e+03    1.213900e+04
       -75.0    2.919142e+03    1.213900e+04
       -50.0    3.656822e+04    1.213900e+04
       -25.0    1.739694e+05    1.213900e+04
         0.0    3.459921e+05    1.213900e+04
        25.0    4.228923e+05    1.213900e+04
        50.0    4.924989e+05    1.213900e+04
        75.0    5.329668e+05    1.213900e+04
       100.0    5.589580e+05    1.213900e+04
       125.0    5.725848e+05    1.213900e+04
       150.0    5.725558e+05    1.213900e+04
       175.0    6.086449e+05    1.213900e+04
       200.0    6.057824e+05    1.213900e+04
       225.0    6.151354e+05    1.213900e+04
       250.0    5.947165e+05    1.213900e+04
       275.0    6.108750e+05    1.213900e+04
       300.0    6.014231e+05    1.213900e+04
       325.0    6.141031e+05    1.213900e+04
       350.0    6.014920e+05    1.213900e+04
       375.0    6.167059e+05    1.213900e+04
       400.0    6.051692e+05    1.213900e+04
       425.0    6.135691e+05    1.213900e+04
       450.0    6.216034e+05    1.213900e+04
       475.0    6.210006e+05    1.213900e+04
       500.0    6.366156e+05    1.213900e+04
       525.0    6.219041e+05    1.213900e+04
       550.0    6.295409e+05    1.213900e+04
       575.0    6.084054e+05    1.213900e+04
       600.0    6.383880e+05    1.213900e+04
       625.0    6.258155e+05    1.213900e+04
       650.0    6.288099e+05    1.213900e+04
       675.0    6.238448e+05    1.213900e+04
       700.0    6.115362e+05    1.213900e+04
       725.0    6.401465e+05    1.213900e+04
       750.0    6.123950e+05    1.213900e+04
       775.0    6.201262e+05    1.213900e+04
       800.0    6.011579e+05    1.213900e+04
       825.0    6.391083e+05    1.213900e+04
       850.0    6.345995e+05    1.213900e+04
       875.0    6.362496e+05    1.213900e+04
       900.0    6.112795e+05    1.213900e+04
       925.0    6.401260e+05    1.213900e+04
       950.0    6.131950e+05    1.213900e+04
       975.0    6.312605e+05    1.213900e+04
      1000.0    6.259092e+05    1.213900e+04
      1025.0    6.246920e+05    1.213900e+04
      1050.0    6.289979e+05    1.213900e+04
      1075.0    6.291053e+05    1.213900e+04
      1100.0    6.279206e+05    1.213900e+04
      1125.0    6.439677e+05    1.213900e+04
      1150.0    6.651837e+05    1.213900e+04
      1175.0    6.328926e+05    1.213900e+04
      1200.0    6.291780e+05    1.213900e+04
      1225.0    6.204827e+05    1.213900e+04
      1250.0    6.222649e+05    1.213900e+04
      1275.0    6.301415e+05    1.213900e+04
      1300.0    6.314456e+05    1.213900e+04
      1325.0    6.230787e+05    1.213900e+04
      1350.0    6.173799e+05    1.213900e+04
      1375.0    6.150922e+05    1.213900e+04
      1400.0    6.244638e+05    1.213900e+04
      1425.0    6.306204e+05    1.213900e+04
