# Name:       4N-H
# y_ppm:  123.14263    0.00003
# yw_hz:   20.50923    0.08272
# y_eta:    0.01345    0.04738
# x_ppm:    7.82138    0.00003
# xw_hz:   18.44304    0.07084
# x_eta:   -0.12690    0.03856
#---------------------------------------------
#          Z               I           I_err
    -12000.0    5.510194e+05    1.213900e+04
     -1800.0    3.095636e+05    1.213900e+04
     -1775.0    2.928661e+05    1.213900e+04
     -1750.0    3.030841e+05    1.213900e+04
     -1725.0    3.163942e+05    1.213900e+04
     -1700.0    3.215470e+05    1.213900e+04
     -1675.0    3.151595e+05    1.213900e+04
     -1650.0    3.357917e+05    1.213900e+04
     -1625.0    3.311470e+05    1.213900e+04
     -1600.0    3.219769e+05    1.213900e+04
     -1575.0    3.075400e+05    1.213900e+04
     -1550.0    3.115818e+05    1.213900e+04
     -1525.0    3.163433e+05    1.213900e+04
     -1500.0    3.253370e+05    1.213900e+04
     -1475.0    3.370507e+05    1.213900e+04
     -1450.0    3.364278e+05    1.213900e+04
     -1425.0    3.476423e+05    1.213900e+04
     -1400.0    3.171797e+05    1.213900e+04
     -1375.0    3.287635e+05    1.213900e+04
     -1350.0    3.235585e+05    1.213900e+04
     -1325.0    3.243343e+05    1.213900e+04
     -1300.0    3.201219e+05    1.213900e+04
     -1275.0    3.350769e+05    1.213900e+04
     -1250.0    3.301238e+05    1.213900e+04
     -1225.0    3.136312e+05    1.213900e+04
     -1200.0    3.162529e+05    1.213900e+04
     -1175.0    3.273873e+05    1.213900e+04
     -1150.0    2.976801e+05    1.213900e+04
     -1125.0    3.043255e+05    1.213900e+04
     -1100.0    3.265947e+05    1.213900e+04
     -1075.0    3.181173e+05    1.213900e+04
     -1050.0    3.346345e+05    1.213900e+04
     -1025.0    3.270383e+05    1.213900e+04
     -1000.0    3.305752e+05    1.213900e+04
      -975.0    3.086137e+05    1.213900e+04
      -950.0    3.162608e+05    1.213900e+04
      -925.0    3.369877e+05    1.213900e+04
      -900.0    3.110960e+05    1.213900e+04
      -875.0    3.318813e+05    1.213900e+04
      -850.0    3.322673e+05    1.213900e+04
      -825.0    3.111099e+05    1.213900e+04
      -800.0    3.150092e+05    1.213900e+04
      -775.0    3.356975e+05    1.213900e+04
      -750.0    3.292593e+05    1.213900e+04
      -725.0    3.231793e+05    1.213900e+04
      -700.0    3.139460e+05    1.213900e+04
      -675.0    3.274146e+05    1.213900e+04
      -650.0    3.060207e+05    1.213900e+04
      -625.0    2.955383e+05    1.213900e+04
      -600.0    3.212471e+05    1.213900e+04
      -575.0    3.056281e+05    1.213900e+04
      -550.0    3.370034e+05    1.213900e+04
      -525.0    3.127919e+05    1.213900e+04
      -500.0    3.151742e+05    1.213900e+04
      -475.0    3.253205e+05    1.213900e+04
      -450.0    3.007443e+05    1.213900e+04
      -425.0    3.281119e+05    1.213900e+04
      -400.0    3.012598e+05    1.213900e+04
      -375.0    3.176749e+05    1.213900e+04
      -350.0    3.174360e+05    1.213900e+04
      -325.0    3.169669e+05    1.213900e+04
      -300.0    3.273431e+05    1.213900e+04
      -275.0    3.112983e+05    1.213900e+04
      -250.0    2.948068e+05    1.213900e+04
      -225.0    3.039795e+05    1.213900e+04
      -200.0    3.107272e+05    1.213900e+04
      -175.0    3.196359e+05    1.213900e+04
      -150.0    3.070084e+05    1.213900e+04
      -125.0    3.152801e+05    1.213900e+04
      -100.0    3.098801e+05    1.213900e+04
       -75.0    3.039630e+05    1.213900e+04
       -50.0    3.138583e+05    1.213900e+04
       -25.0    2.921739e+05    1.213900e+04
         0.0    2.926153e+05    1.213900e+04
        25.0    3.067684e+05    1.213900e+04
        50.0    2.822330e+05    1.213900e+04
        75.0    2.465912e+05    1.213900e+04
       100.0    1.888693e+05    1.213900e+04
       125.0    1.390055e+05    1.213900e+04
       150.0    8.585270e+04    1.213900e+04
       175.0    7.021023e+04    1.213900e+04
       200.0    3.534385e+04    1.213900e+04
       225.0    1.868485e+04    1.213900e+04
       250.0    3.914165e+03    1.213900e+04
       275.0   -1.711633e+04    1.213900e+04
       300.0    2.271235e+04    1.213900e+04
       325.0    1.098946e+05    1.213900e+04
       350.0    1.606185e+05    1.213900e+04
       375.0    2.112736e+05    1.213900e+04
       400.0    2.420174e+05    1.213900e+04
       425.0    2.729682e+05    1.213900e+04
       450.0    2.933981e+05    1.213900e+04
       475.0    2.899467e+05    1.213900e+04
       500.0    2.756395e+05    1.213900e+04
       525.0    2.953714e+05    1.213900e+04
       550.0    2.946197e+05    1.213900e+04
       575.0    3.066210e+05    1.213900e+04
       600.0    3.126082e+05    1.213900e+04
       625.0    3.085660e+05    1.213900e+04
       650.0    2.975927e+05    1.213900e+04
       675.0    3.116063e+05    1.213900e+04
       700.0    3.217346e+05    1.213900e+04
       725.0    3.056335e+05    1.213900e+04
       750.0    3.044267e+05    1.213900e+04
       775.0    3.067425e+05    1.213900e+04
       800.0    3.168787e+05    1.213900e+04
       825.0    3.050616e+05    1.213900e+04
       850.0    3.108461e+05    1.213900e+04
       875.0    3.130498e+05    1.213900e+04
       900.0    3.049322e+05    1.213900e+04
       925.0    3.224155e+05    1.213900e+04
       950.0    3.191103e+05    1.213900e+04
       975.0    3.363773e+05    1.213900e+04
      1000.0    3.033866e+05    1.213900e+04
      1025.0    3.220528e+05    1.213900e+04
      1050.0    3.204630e+05    1.213900e+04
      1075.0    3.322347e+05    1.213900e+04
      1100.0    3.197295e+05    1.213900e+04
      1125.0    3.436299e+05    1.213900e+04
      1150.0    3.147004e+05    1.213900e+04
      1175.0    3.037736e+05    1.213900e+04
      1200.0    3.459971e+05    1.213900e+04
      1225.0    3.235536e+05    1.213900e+04
      1250.0    3.430737e+05    1.213900e+04
      1275.0    3.056631e+05    1.213900e+04
      1300.0    3.261375e+05    1.213900e+04
      1325.0    3.196593e+05    1.213900e+04
      1350.0    3.218536e+05    1.213900e+04
      1375.0    3.275137e+05    1.213900e+04
      1400.0    3.553388e+05    1.213900e+04
      1425.0    3.379370e+05    1.213900e+04
