# Name:    1002N-H
# y_ppm:  109.70718    0.00012
# yw_hz:   25.26571    0.23973
# y_eta:   -0.04279    0.10792
# x_ppm:    7.38224    0.00005
# xw_hz:   15.52733    0.11799
# x_eta:   -0.11160    0.05708
#---------------------------------------------
#          Z               I           I_err
    -12000.0   -2.814235e+05    1.213900e+04
     -1800.0   -1.276389e+05    1.213900e+04
     -1775.0   -1.411564e+05    1.213900e+04
     -1750.0   -1.568053e+05    1.213900e+04
     -1725.0   -1.455095e+05    1.213900e+04
     -1700.0   -1.271774e+05    1.213900e+04
     -1675.0   -1.234276e+05    1.213900e+04
     -1650.0   -1.222932e+05    1.213900e+04
     -1625.0   -1.471774e+05    1.213900e+04
     -1600.0   -1.093588e+05    1.213900e+04
     -1575.0   -1.282572e+05    1.213900e+04
     -1550.0   -1.360001e+05    1.213900e+04
     -1525.0   -1.278532e+05    1.213900e+04
     -1500.0   -1.392263e+05    1.213900e+04
     -1475.0   -1.550862e+05    1.213900e+04
     -1450.0   -1.493929e+05    1.213900e+04
     -1425.0   -1.228840e+05    1.213900e+04
     -1400.0   -1.473352e+05    1.213900e+04
     -1375.0   -1.388863e+05    1.213900e+04
     -1350.0   -1.365445e+05    1.213900e+04
     -1325.0   -1.214478e+05    1.213900e+04
     -1300.0   -1.245649e+05    1.213900e+04
     -1275.0   -1.553745e+05    1.213900e+04
     -1250.0   -1.428270e+05    1.213900e+04
     -1225.0   -1.371570e+05    1.213900e+04
     -1200.0   -1.277431e+05    1.213900e+04
     -1175.0   -1.251883e+05    1.213900e+04
     -1150.0   -1.554092e+05    1.213900e+04
     -1125.0   -1.223025e+05    1.213900e+04
     -1100.0   -1.387730e+05    1.213900e+04
     -1075.0   -1.308165e+05    1.213900e+04
     -1050.0   -1.354372e+05    1.213900e+04
     -1025.0   -1.437949e+05    1.213900e+04
     -1000.0   -1.346535e+05    1.213900e+04
      -975.0   -1.163048e+05    1.213900e+04
      -950.0   -1.031105e+05    1.213900e+04
      -925.0   -9.251997e+04    1.213900e+04
      -900.0   -5.668893e+04    1.213900e+04
      -875.0   -2.258684e+03    1.213900e+04
      -850.0   -2.020476e+04    1.213900e+04
      -825.0   -1.800136e+03    1.213900e+04
      -800.0   -3.488012e+03    1.213900e+04
      -775.0   -1.927143e+04    1.213900e+04
      -750.0   -5.571133e+04    1.213900e+04
      -725.0   -7.895566e+04    1.213900e+04
      -700.0   -1.093160e+05    1.213900e+04
      -675.0   -1.139299e+05    1.213900e+04
      -650.0   -1.334244e+05    1.213900e+04
      -625.0   -1.074894e+05    1.213900e+04
      -600.0   -1.343869e+05    1.213900e+04
      -575.0   -1.254718e+05    1.213900e+04
      -550.0   -1.325377e+05    1.213900e+04
      -525.0   -1.558757e+05    1.213900e+04
      -500.0   -1.279945e+05    1.213900e+04
      -475.0   -1.413870e+05    1.213900e+04
      -450.0   -1.225134e+05    1.213900e+04
      -425.0   -1.432825e+05    1.213900e+04
      -400.0   -1.341175e+05    1.213900e+04
      -375.0   -1.434330e+05    1.213900e+04
      -350.0   -1.364296e+05    1.213900e+04
      -325.0   -1.183953e+05    1.213900e+04
      -300.0   -1.277346e+05    1.213900e+04
      -275.0   -1.334798e+05    1.213900e+04
      -250.0   -1.443163e+05    1.213900e+04
      -225.0   -1.521927e+05    1.213900e+04
      -200.0   -1.290254e+05    1.213900e+04
      -175.0   -1.129122e+05    1.213900e+04
      -150.0   -1.350763e+05    1.213900e+04
      -125.0   -1.273934e+05    1.213900e+04
      -100.0   -1.222865e+05    1.213900e+04
       -75.0   -1.331148e+05    1.213900e+04
       -50.0   -1.239237e+05    1.213900e+04
       -25.0   -1.326996e+05    1.213900e+04
         0.0   -1.395615e+05    1.213900e+04
        25.0   -1.271786e+05    1.213900e+04
        50.0   -1.342155e+05    1.213900e+04
        75.0   -1.564418e+05    1.213900e+04
       100.0   -1.493475e+05    1.213900e+04
       125.0   -1.386978e+05    1.213900e+04
       150.0   -1.276456e+05    1.213900e+04
       175.0   -1.229520e+05    1.213900e+04
       200.0   -1.433975e+05    1.213900e+04
       225.0   -1.277761e+05    1.213900e+04
       250.0   -1.346794e+05    1.213900e+04
       275.0   -1.059078e+05    1.213900e+04
       300.0   -1.444331e+05    1.213900e+04
       325.0   -1.448598e+05    1.213900e+04
       350.0   -1.261024e+05    1.213900e+04
       375.0   -1.286443e+05    1.213900e+04
       400.0   -1.192932e+05    1.213900e+04
       425.0   -1.215428e+05    1.213900e+04
       450.0   -1.325401e+05    1.213900e+04
       475.0   -1.136615e+05    1.213900e+04
       500.0   -1.273693e+05    1.213900e+04
       525.0   -1.436144e+05    1.213900e+04
       550.0   -1.291440e+05    1.213900e+04
       575.0   -1.320026e+05    1.213900e+04
       600.0   -1.297462e+05    1.213900e+04
       625.0   -1.450416e+05    1.213900e+04
       650.0   -1.063731e+05    1.213900e+04
       675.0   -1.398332e+05    1.213900e+04
       700.0   -1.282631e+05    1.213900e+04
       725.0   -1.301116e+05    1.213900e+04
       750.0   -1.185110e+05    1.213900e+04
       775.0   -1.316353e+05    1.213900e+04
       800.0   -1.575391e+05    1.213900e+04
       825.0   -1.394573e+05    1.213900e+04
       850.0   -1.103097e+05    1.213900e+04
       875.0   -1.441884e+05    1.213900e+04
       900.0   -1.318093e+05    1.213900e+04
       925.0   -1.204814e+05    1.213900e+04
