# Name:    1011N-H
# y_ppm:  110.30252    0.00022
# yw_hz:   26.82483    0.28024
# y_eta:    0.36442    0.03929
# x_ppm:    7.36711    0.00006
# xw_hz:   14.72898    0.10672
# x_eta:   -0.66238    0.03900
#---------------------------------------------
#          Z               I           I_err
    -12000.0   -2.285006e+05    1.074298e+04
     -1800.0   -1.084827e+05    1.074298e+04
     -1775.0   -1.225433e+05    1.074298e+04
     -1750.0   -1.312531e+05    1.074298e+04
     -1725.0   -1.230982e+05    1.074298e+04
     -1700.0   -1.284364e+05    1.074298e+04
     -1675.0   -1.095492e+05    1.074298e+04
     -1650.0   -1.392395e+05    1.074298e+04
     -1625.0   -1.281918e+05    1.074298e+04
     -1600.0   -1.124292e+05    1.074298e+04
     -1575.0   -1.129665e+05    1.074298e+04
     -1550.0   -1.438033e+05    1.074298e+04
     -1525.0   -1.236364e+05    1.074298e+04
     -1500.0   -1.050670e+05    1.074298e+04
     -1475.0   -1.115678e+05    1.074298e+04
     -1450.0   -1.173894e+05    1.074298e+04
     -1425.0   -1.219021e+05    1.074298e+04
     -1400.0   -1.278976e+05    1.074298e+04
     -1375.0   -1.016784e+05    1.074298e+04
     -1350.0   -1.253344e+05    1.074298e+04
     -1325.0   -1.204480e+05    1.074298e+04
     -1300.0   -1.320753e+05    1.074298e+04
     -1275.0   -1.137970e+05    1.074298e+04
     -1250.0   -1.259662e+05    1.074298e+04
     -1225.0   -1.134165e+05    1.074298e+04
     -1200.0   -1.319809e+05    1.074298e+04
     -1175.0   -1.181535e+05    1.074298e+04
     -1150.0   -1.071650e+05    1.074298e+04
     -1125.0   -1.004138e+05    1.074298e+04
     -1100.0   -1.149916e+05    1.074298e+04
     -1075.0   -1.061418e+05    1.074298e+04
     -1050.0   -1.301741e+05    1.074298e+04
     -1025.0   -1.456852e+05    1.074298e+04
     -1000.0   -1.196265e+05    1.074298e+04
      -975.0   -1.417012e+05    1.074298e+04
      -950.0   -9.767949e+04    1.074298e+04
      -925.0   -1.087801e+05    1.074298e+04
      -900.0   -1.119640e+05    1.074298e+04
      -875.0   -1.028409e+05    1.074298e+04
      -850.0   -3.690787e+04    1.074298e+04
      -825.0    1.095091e+02    1.074298e+04
      -800.0    1.449352e+04    1.074298e+04
      -775.0   -1.148274e+04    1.074298e+04
      -750.0   -3.554016e+03    1.074298e+04
      -725.0   -6.205694e+04    1.074298e+04
      -700.0   -8.875721e+04    1.074298e+04
      -675.0   -1.039504e+05    1.074298e+04
      -650.0   -1.130837e+05    1.074298e+04
      -625.0   -1.309871e+05    1.074298e+04
      -600.0   -1.033104e+05    1.074298e+04
      -575.0   -1.066713e+05    1.074298e+04
      -550.0   -1.370897e+05    1.074298e+04
      -525.0   -1.151332e+05    1.074298e+04
      -500.0   -1.373503e+05    1.074298e+04
      -475.0   -1.391082e+05    1.074298e+04
      -450.0   -1.009417e+05    1.074298e+04
      -425.0   -1.339780e+05    1.074298e+04
      -400.0   -1.127346e+05    1.074298e+04
      -375.0   -9.864934e+04    1.074298e+04
      -350.0   -1.053883e+05    1.074298e+04
      -325.0   -1.251153e+05    1.074298e+04
      -300.0   -1.066706e+05    1.074298e+04
      -275.0   -1.041569e+05    1.074298e+04
      -250.0   -1.144285e+05    1.074298e+04
      -225.0   -1.125755e+05    1.074298e+04
      -200.0   -1.230206e+05    1.074298e+04
      -175.0   -1.146622e+05    1.074298e+04
      -150.0   -1.327086e+05    1.074298e+04
      -125.0   -1.453251e+05    1.074298e+04
      -100.0   -1.153235e+05    1.074298e+04
       -75.0   -1.165977e+05    1.074298e+04
       -50.0   -1.174910e+05    1.074298e+04
       -25.0   -1.243933e+05    1.074298e+04
         0.0   -1.240304e+05    1.074298e+04
        25.0   -1.163606e+05    1.074298e+04
        50.0   -1.326117e+05    1.074298e+04
        75.0   -1.008955e+05    1.074298e+04
       100.0   -1.135630e+05    1.074298e+04
       125.0   -1.313654e+05    1.074298e+04
       150.0   -1.484604e+05    1.074298e+04
       175.0   -1.222559e+05    1.074298e+04
       200.0   -1.188588e+05    1.074298e+04
       225.0   -1.424850e+05    1.074298e+04
       250.0   -1.213419e+05    1.074298e+04
       275.0   -1.467794e+05    1.074298e+04
       300.0   -1.431187e+05    1.074298e+04
       325.0   -1.176243e+05    1.074298e+04
       350.0   -1.317735e+05    1.074298e+04
       375.0   -1.170613e+05    1.074298e+04
       400.0   -1.131668e+05    1.074298e+04
       425.0   -1.271442e+05    1.074298e+04
       450.0   -1.255176e+05    1.074298e+04
       475.0   -1.306500e+05    1.074298e+04
       500.0   -1.456279e+05    1.074298e+04
       525.0   -1.163813e+05    1.074298e+04
       550.0   -1.102853e+05    1.074298e+04
       575.0   -1.281597e+05    1.074298e+04
       600.0   -1.263151e+05    1.074298e+04
       625.0   -1.200504e+05    1.074298e+04
       650.0   -1.121733e+05    1.074298e+04
       675.0   -1.278964e+05    1.074298e+04
       700.0   -1.318705e+05    1.074298e+04
       725.0   -1.337797e+05    1.074298e+04
       750.0   -1.199574e+05    1.074298e+04
       775.0   -1.054284e+05    1.074298e+04
       800.0   -1.354040e+05    1.074298e+04
       825.0   -1.257251e+05    1.074298e+04
       850.0   -1.018591e+05    1.074298e+04
       875.0   -1.237454e+05    1.074298e+04
       900.0   -1.077633e+05    1.074298e+04
       925.0   -1.218037e+05    1.074298e+04
       950.0   -1.095334e+05    1.074298e+04
       975.0   -1.226256e+05    1.074298e+04
      1000.0   -1.316687e+05    1.074298e+04
      1025.0   -1.410934e+05    1.074298e+04
      1050.0   -1.246433e+05    1.074298e+04
      1075.0   -1.191541e+05    1.074298e+04
      1100.0   -1.307227e+05    1.074298e+04
      1125.0   -1.150910e+05    1.074298e+04
      1150.0   -1.188588e+05    1.074298e+04
      1175.0   -1.155905e+05    1.074298e+04
      1200.0   -1.132078e+05    1.074298e+04
      1225.0   -1.251784e+05    1.074298e+04
      1250.0   -1.375050e+05    1.074298e+04
      1275.0   -1.196972e+05    1.074298e+04
      1300.0   -1.176375e+05    1.074298e+04
      1325.0   -1.364133e+05    1.074298e+04
      1350.0   -1.350540e+05    1.074298e+04
      1375.0   -1.167976e+05    1.074298e+04
      1400.0   -1.254762e+05    1.074298e+04
      1425.0   -1.345142e+05    1.074298e+04
