# Name:     150N-H
# y_ppm:  120.37400    0.00005
# yw_hz:   20.26441    0.06154
# y_eta:    0.04732    0.01585
# x_ppm:    9.64838    0.00007
# xw_hz:   19.76165    0.09548
# x_eta:    0.10842    0.01909
#---------------------------------------------
#          Z               I           I_err
    -12000.0    3.911811e+05    1.078657e+04
     -1800.0    2.420166e+05    1.078657e+04
     -1775.0    2.236535e+05    1.078657e+04
     -1750.0    2.522445e+05    1.078657e+04
     -1725.0    2.401405e+05    1.078657e+04
     -1700.0    2.396873e+05    1.078657e+04
     -1675.0    2.346904e+05    1.078657e+04
     -1650.0    2.360202e+05    1.078657e+04
     -1625.0    2.497885e+05    1.078657e+04
     -1600.0    2.456460e+05    1.078657e+04
     -1575.0    2.475002e+05    1.078657e+04
     -1550.0    2.379059e+05    1.078657e+04
     -1525.0    2.257019e+05    1.078657e+04
     -1500.0    2.392823e+05    1.078657e+04
     -1475.0    2.387527e+05    1.078657e+04
     -1450.0    2.174904e+05    1.078657e+04
     -1425.0    2.180352e+05    1.078657e+04
     -1400.0    2.296137e+05    1.078657e+04
     -1375.0    2.594401e+05    1.078657e+04
     -1350.0    2.589911e+05    1.078657e+04
     -1325.0    2.493400e+05    1.078657e+04
     -1300.0    2.281333e+05    1.078657e+04
     -1275.0    2.579234e+05    1.078657e+04
     -1250.0    2.472529e+05    1.078657e+04
     -1225.0    2.344656e+05    1.078657e+04
     -1200.0    2.334678e+05    1.078657e+04
     -1175.0    2.327346e+05    1.078657e+04
     -1150.0    2.373323e+05    1.078657e+04
     -1125.0    2.185637e+05    1.078657e+04
     -1100.0    2.432910e+05    1.078657e+04
     -1075.0    2.592477e+05    1.078657e+04
     -1050.0    2.465205e+05    1.078657e+04
     -1025.0    2.339296e+05    1.078657e+04
     -1000.0    2.478965e+05    1.078657e+04
      -975.0    2.482712e+05    1.078657e+04
      -950.0    2.360610e+05    1.078657e+04
      -925.0    2.519937e+05    1.078657e+04
      -900.0    2.381852e+05    1.078657e+04
      -875.0    2.474685e+05    1.078657e+04
