# Name:      71N-H
# y_ppm:  125.41142    0.00005
# yw_hz:   19.82315    0.07325
# y_eta:   -0.01121    0.01370
# x_ppm:    9.23728    0.00005
# xw_hz:   18.49481    0.06103
# x_eta:   -0.10794    0.00590
#---------------------------------------------
#          Z               I           I_err
    -12000.0    4.362782e+05    1.104106e+04
     -1800.0    2.634683e+05    1.104106e+04
     -1775.0    2.721846e+05    1.104106e+04
     -1750.0    2.833874e+05    1.104106e+04
     -1725.0    2.598122e+05    1.104106e+04
     -1700.0    2.652510e+05    1.104106e+04
     -1675.0    2.604329e+05    1.104106e+04
     -1650.0    2.794212e+05    1.104106e+04
     -1625.0    2.804160e+05    1.104106e+04
     -1600.0    2.654766e+05    1.104106e+04
     -1575.0    2.896806e+05    1.104106e+04
     -1550.0    2.684006e+05    1.104106e+04
     -1525.0    2.797189e+05    1.104106e+04
     -1500.0    2.669597e+05    1.104106e+04
     -1475.0    2.748762e+05    1.104106e+04
     -1450.0    2.470590e+05    1.104106e+04
     -1425.0    2.583497e+05    1.104106e+04
     -1400.0    2.985286e+05    1.104106e+04
     -1375.0    2.694499e+05    1.104106e+04
     -1350.0    2.810616e+05    1.104106e+04
     -1325.0    2.778015e+05    1.104106e+04
     -1300.0    2.470509e+05    1.104106e+04
     -1275.0    2.713551e+05    1.104106e+04
     -1250.0    2.711012e+05    1.104106e+04
     -1225.0    2.749985e+05    1.104106e+04
     -1200.0    2.717460e+05    1.104106e+04
     -1175.0    2.661095e+05    1.104106e+04
     -1150.0    2.762165e+05    1.104106e+04
     -1125.0    2.594603e+05    1.104106e+04
     -1100.0    2.557565e+05    1.104106e+04
     -1075.0    2.730134e+05    1.104106e+04
     -1050.0    2.833486e+05    1.104106e+04
     -1025.0    2.752993e+05    1.104106e+04
     -1000.0    2.847739e+05    1.104106e+04
      -975.0    2.785875e+05    1.104106e+04
      -950.0    2.539629e+05    1.104106e+04
      -925.0    2.612740e+05    1.104106e+04
      -900.0    2.823094e+05    1.104106e+04
      -875.0    2.830162e+05    1.104106e+04
      -850.0    2.747339e+05    1.104106e+04
      -825.0    2.646206e+05    1.104106e+04
      -800.0    2.629202e+05    1.104106e+04
      -775.0    2.753998e+05    1.104106e+04
      -750.0    2.779289e+05    1.104106e+04
      -725.0    2.606265e+05    1.104106e+04
      -700.0    2.642866e+05    1.104106e+04
      -675.0    2.624979e+05    1.104106e+04
      -650.0    2.550418e+05    1.104106e+04
      -625.0    2.890765e+05    1.104106e+04
      -600.0    2.796075e+05    1.104106e+04
      -575.0    2.852396e+05    1.104106e+04
      -550.0    2.545498e+05    1.104106e+04
      -525.0    2.918688e+05    1.104106e+04
      -500.0    2.914593e+05    1.104106e+04
      -475.0    2.820652e+05    1.104106e+04
      -450.0    2.698186e+05    1.104106e+04
      -425.0    2.470243e+05    1.104106e+04
      -400.0    2.750763e+05    1.104106e+04
      -375.0    2.667702e+05    1.104106e+04
      -350.0    2.701186e+05    1.104106e+04
      -325.0    2.506358e+05    1.104106e+04
      -300.0    2.868641e+05    1.104106e+04
      -275.0    2.760783e+05    1.104106e+04
      -250.0    2.598956e+05    1.104106e+04
      -225.0    2.784978e+05    1.104106e+04
      -200.0    2.869292e+05    1.104106e+04
      -175.0    2.409385e+05    1.104106e+04
      -150.0    2.595059e+05    1.104106e+04
      -125.0    2.662524e+05    1.104106e+04
      -100.0    2.827492e+05    1.104106e+04
       -75.0    2.813037e+05    1.104106e+04
       -50.0    2.786361e+05    1.104106e+04
       -25.0    2.797091e+05    1.104106e+04
         0.0    2.813698e+05    1.104106e+04
