# Name:       6N-H
# y_ppm:  118.46232    0.00004
# yw_hz:   20.51138    0.06396
# y_eta:    0.09056    0.00764
# x_ppm:    7.76543    0.00005
# xw_hz:   21.03842    0.07121
# x_eta:   -0.02616    0.01817
#---------------------------------------------
#          Z               I           I_err
    -12000.0    4.387190e+05    1.056178e+04
     -1800.0    2.634554e+05    1.056178e+04
     -1775.0    2.679040e+05    1.056178e+04
     -1750.0    2.738182e+05    1.056178e+04
     -1725.0    2.524819e+05    1.056178e+04
     -1700.0    2.649084e+05    1.056178e+04
     -1675.0    2.626590e+05    1.056178e+04
     -1650.0    2.663565e+05    1.056178e+04
     -1625.0    2.609410e+05    1.056178e+04
     -1600.0    2.657556e+05    1.056178e+04
     -1575.0    2.648699e+05    1.056178e+04
     -1550.0    2.608671e+05    1.056178e+04
     -1525.0    2.599264e+05    1.056178e+04
     -1500.0    2.651236e+05    1.056178e+04
     -1475.0    2.728020e+05    1.056178e+04
     -1450.0    2.670991e+05    1.056178e+04
     -1425.0    2.525114e+05    1.056178e+04
     -1400.0    2.639064e+05    1.056178e+04
     -1375.0    2.440096e+05    1.056178e+04
     -1350.0    2.755911e+05    1.056178e+04
     -1325.0    2.729516e+05    1.056178e+04
     -1300.0    2.709800e+05    1.056178e+04
     -1275.0    2.448546e+05    1.056178e+04
     -1250.0    2.631439e+05    1.056178e+04
     -1225.0    2.623805e+05    1.056178e+04
     -1200.0    2.793964e+05    1.056178e+04
     -1175.0    2.887088e+05    1.056178e+04
     -1150.0    2.685279e+05    1.056178e+04
     -1125.0    2.715455e+05    1.056178e+04
     -1100.0    2.652775e+05    1.056178e+04
     -1075.0    2.541564e+05    1.056178e+04
     -1050.0    2.535531e+05    1.056178e+04
     -1025.0    2.659111e+05    1.056178e+04
     -1000.0    2.309145e+05    1.056178e+04
      -975.0    2.508088e+05    1.056178e+04
      -950.0    3.020882e+05    1.056178e+04
      -925.0    2.578672e+05    1.056178e+04
      -900.0    2.616076e+05    1.056178e+04
      -875.0    2.618064e+05    1.056178e+04
      -850.0    2.691073e+05    1.056178e+04
      -825.0    2.713906e+05    1.056178e+04
      -800.0    2.738777e+05    1.056178e+04
      -775.0    2.690572e+05    1.056178e+04
      -750.0    2.650146e+05    1.056178e+04
      -725.0    2.623371e+05    1.056178e+04
      -700.0    2.593729e+05    1.056178e+04
      -675.0    2.693353e+05    1.056178e+04
      -650.0    2.651952e+05    1.056178e+04
      -625.0    2.583924e+05    1.056178e+04
      -600.0    2.564488e+05    1.056178e+04
      -575.0    2.741761e+05    1.056178e+04
      -550.0    2.624664e+05    1.056178e+04
      -525.0    2.563883e+05    1.056178e+04
      -500.0    2.559956e+05    1.056178e+04
      -475.0    2.375656e+05    1.056178e+04
      -450.0    2.290110e+05    1.056178e+04
      -425.0    2.474966e+05    1.056178e+04
      -400.0    2.469837e+05    1.056178e+04
      -375.0    2.424991e+05    1.056178e+04
      -350.0    2.354748e+05    1.056178e+04
      -325.0    2.509065e+05    1.056178e+04
      -300.0    2.127587e+05    1.056178e+04
      -275.0    2.014065e+05    1.056178e+04
      -250.0    1.948161e+05    1.056178e+04
      -225.0    1.481042e+05    1.056178e+04
      -200.0    8.978071e+04    1.056178e+04
      -175.0    3.621236e+04    1.056178e+04
      -150.0   -1.658924e+03    1.056178e+04
      -125.0   -2.710265e+03    1.056178e+04
      -100.0   -1.111901e+03    1.056178e+04
       -75.0    5.064164e+04    1.056178e+04
       -50.0    1.082822e+05    1.056178e+04
       -25.0    1.515048e+05    1.056178e+04
         0.0    1.918610e+05    1.056178e+04
        25.0    2.020973e+05    1.056178e+04
        50.0    2.412849e+05    1.056178e+04
        75.0    2.133091e+05    1.056178e+04
       100.0    2.522178e+05    1.056178e+04
       125.0    2.481332e+05    1.056178e+04
       150.0    2.505283e+05    1.056178e+04
       175.0    2.500525e+05    1.056178e+04
