# Name:     163N-H
# y_ppm:  116.64831    0.00002
# yw_hz:   19.09840    0.03821
# y_eta:   -0.06803    0.01101
# x_ppm:    8.66095    0.00002
# xw_hz:   17.14867    0.05868
# x_eta:   -0.62894    0.01678
#---------------------------------------------
#          Z               I           I_err
    -12000.0    6.744560e+05    1.207475e+04
     -1800.0    4.188821e+05    1.207475e+04
     -1775.0    4.247962e+05    1.207475e+04
     -1750.0    4.283596e+05    1.207475e+04
     -1725.0    4.175334e+05    1.207475e+04
     -1700.0    4.356647e+05    1.207475e+04
     -1675.0    3.959583e+05    1.207475e+04
     -1650.0    4.273086e+05    1.207475e+04
     -1625.0    4.220579e+05    1.207475e+04
     -1600.0    4.215156e+05    1.207475e+04
     -1575.0    4.064920e+05    1.207475e+04
     -1550.0    4.210766e+05    1.207475e+04
     -1525.0    4.099353e+05    1.207475e+04
     -1500.0    4.092091e+05    1.207475e+04
     -1475.0    4.181801e+05    1.207475e+04
     -1450.0    3.901012e+05    1.207475e+04
     -1425.0    4.175847e+05    1.207475e+04
     -1400.0    4.265130e+05    1.207475e+04
     -1375.0    4.082606e+05    1.207475e+04
     -1350.0    4.233089e+05    1.207475e+04
     -1325.0    4.270953e+05    1.207475e+04
     -1300.0    4.118463e+05    1.207475e+04
     -1275.0    4.361769e+05    1.207475e+04
     -1250.0    3.954761e+05    1.207475e+04
     -1225.0    4.234161e+05    1.207475e+04
     -1200.0    4.103770e+05    1.207475e+04
     -1175.0    4.202837e+05    1.207475e+04
     -1150.0    4.010630e+05    1.207475e+04
     -1125.0    4.013835e+05    1.207475e+04
     -1100.0    4.018500e+05    1.207475e+04
     -1075.0    4.116121e+05    1.207475e+04
     -1050.0    4.295588e+05    1.207475e+04
     -1025.0    4.213035e+05    1.207475e+04
     -1000.0    4.098134e+05    1.207475e+04
      -975.0    4.222781e+05    1.207475e+04
      -950.0    4.335122e+05    1.207475e+04
      -925.0    4.126300e+05    1.207475e+04
      -900.0    3.979682e+05    1.207475e+04
      -875.0    4.057466e+05    1.207475e+04
      -850.0    4.235203e+05    1.207475e+04
      -825.0    4.094928e+05    1.207475e+04
      -800.0    4.158035e+05    1.207475e+04
      -775.0    4.247440e+05    1.207475e+04
      -750.0    4.158586e+05    1.207475e+04
      -725.0    4.054800e+05    1.207475e+04
      -700.0    3.986981e+05    1.207475e+04
      -675.0    4.085601e+05    1.207475e+04
      -650.0    3.868250e+05    1.207475e+04
      -625.0    3.940503e+05    1.207475e+04
      -600.0    3.926179e+05    1.207475e+04
      -575.0    3.801523e+05    1.207475e+04
      -550.0    3.664666e+05    1.207475e+04
      -525.0    4.070005e+05    1.207475e+04
      -500.0    3.663883e+05    1.207475e+04
      -475.0    3.579977e+05    1.207475e+04
      -450.0    3.931284e+05    1.207475e+04
      -425.0    3.358251e+05    1.207475e+04
      -400.0    2.951533e+05    1.207475e+04
      -375.0    2.338900e+05    1.207475e+04
      -350.0    1.693654e+05    1.207475e+04
      -325.0    5.016133e+04    1.207475e+04
