# Name:    158EN-H
# y_ppm:  129.04065    0.00001
# yw_hz:   17.92096    0.01669
# y_eta:   -0.14996    0.00369
# x_ppm:   10.03083    0.00002
# xw_hz:   16.84585    0.01649
# x_eta:   -0.01608    0.00318
#---------------------------------------------
#          Z               I           I_err
    -12000.0    1.704149e+06    1.217361e+04
     -1800.0    1.202385e+06    1.217361e+04
     -1775.0    1.205887e+06    1.217361e+04
     -1750.0    1.181275e+06    1.217361e+04
     -1725.0    1.188945e+06    1.217361e+04
     -1700.0    1.195342e+06    1.217361e+04
     -1675.0    1.198523e+06    1.217361e+04
     -1650.0    1.186165e+06    1.217361e+04
     -1625.0    1.192309e+06    1.217361e+04
     -1600.0    1.175154e+06    1.217361e+04
     -1575.0    1.195413e+06    1.217361e+04
     -1550.0    1.203937e+06    1.217361e+04
     -1525.0    1.209512e+06    1.217361e+04
     -1500.0    1.211127e+06    1.217361e+04
     -1475.0    1.196058e+06    1.217361e+04
     -1450.0    1.180146e+06    1.217361e+04
     -1425.0    1.167821e+06    1.217361e+04
     -1400.0    1.179998e+06    1.217361e+04
     -1375.0    1.174934e+06    1.217361e+04
     -1350.0    1.189781e+06    1.217361e+04
     -1325.0    1.186180e+06    1.217361e+04
     -1300.0    1.182027e+06    1.217361e+04
     -1275.0    1.187448e+06    1.217361e+04
     -1250.0    1.179692e+06    1.217361e+04
     -1225.0    1.162958e+06    1.217361e+04
     -1200.0    1.188816e+06    1.217361e+04
     -1175.0    1.189391e+06    1.217361e+04
     -1150.0    1.184272e+06    1.217361e+04
     -1125.0    1.166545e+06    1.217361e+04
     -1100.0    1.179147e+06    1.217361e+04
     -1075.0    1.203042e+06    1.217361e+04
     -1050.0    1.202430e+06    1.217361e+04
     -1025.0    1.184992e+06    1.217361e+04
     -1000.0    1.181719e+06    1.217361e+04
      -975.0    1.198152e+06    1.217361e+04
      -950.0    1.175368e+06    1.217361e+04
      -925.0    1.165546e+06    1.217361e+04
      -900.0    1.195802e+06    1.217361e+04
      -875.0    1.182828e+06    1.217361e+04
      -850.0    1.190928e+06    1.217361e+04
      -825.0    1.175877e+06    1.217361e+04
      -800.0    1.177924e+06    1.217361e+04
      -775.0    1.170342e+06    1.217361e+04
      -750.0    1.178557e+06    1.217361e+04
      -725.0    1.171229e+06    1.217361e+04
      -700.0    1.189286e+06    1.217361e+04
      -675.0    1.169224e+06    1.217361e+04
      -650.0    1.182035e+06    1.217361e+04
      -625.0    1.173281e+06    1.217361e+04
      -600.0    1.175020e+06    1.217361e+04
      -575.0    1.158239e+06    1.217361e+04
      -550.0    1.178158e+06    1.217361e+04
      -525.0    1.173380e+06    1.217361e+04
      -500.0    1.179941e+06    1.217361e+04
      -475.0    1.159999e+06    1.217361e+04
      -450.0    1.184394e+06    1.217361e+04
      -425.0    1.172917e+06    1.217361e+04
      -400.0    1.202826e+06    1.217361e+04
      -375.0    1.206668e+06    1.217361e+04
      -350.0    1.178169e+06    1.217361e+04
      -325.0    1.155636e+06    1.217361e+04
      -300.0    1.182364e+06    1.217361e+04
      -275.0    1.203500e+06    1.217361e+04
      -250.0    1.188654e+06    1.217361e+04
      -225.0    1.168774e+06    1.217361e+04
      -200.0    1.170078e+06    1.217361e+04
      -175.0    1.193419e+06    1.217361e+04
      -150.0    1.165232e+06    1.217361e+04
      -125.0    1.168582e+06    1.217361e+04
      -100.0    1.191420e+06    1.217361e+04
       -75.0    1.181533e+06    1.217361e+04
       -50.0    1.180300e+06    1.217361e+04
       -25.0    1.174728e+06    1.217361e+04
         0.0    1.163591e+06    1.217361e+04
        25.0    1.169834e+06    1.217361e+04
        50.0    1.178427e+06    1.217361e+04
        75.0    1.168113e+06    1.217361e+04
       100.0    1.163843e+06    1.217361e+04
       125.0    1.180397e+06    1.217361e+04
       150.0    1.187728e+06    1.217361e+04
       175.0    1.200357e+06    1.217361e+04
       200.0    1.175662e+06    1.217361e+04
       225.0    1.169734e+06    1.217361e+04
       250.0    1.167624e+06    1.217361e+04
       275.0    1.172827e+06    1.217361e+04
       300.0    1.190991e+06    1.217361e+04
       325.0    1.164735e+06    1.217361e+04
       350.0    1.163277e+06    1.217361e+04
       375.0    1.155310e+06    1.217361e+04
       400.0    1.145492e+06    1.217361e+04
       425.0    1.119727e+06    1.217361e+04
       450.0    1.125475e+06    1.217361e+04
       475.0    1.108293e+06    1.217361e+04
       500.0    1.091114e+06    1.217361e+04
       525.0    1.096098e+06    1.217361e+04
       550.0    1.051217e+06    1.217361e+04
       575.0    1.009989e+06    1.217361e+04
       600.0    9.142680e+05    1.217361e+04
       625.0    8.399128e+05    1.217361e+04
       650.0    6.147985e+05    1.217361e+04
       675.0    3.025633e+05    1.217361e+04
       700.0    4.645130e+04    1.217361e+04
       725.0   -8.539127e+03    1.217361e+04
       750.0    9.900119e+03    1.217361e+04
       775.0    2.331474e+05    1.217361e+04
       800.0    5.630368e+05    1.217361e+04
       825.0    7.806023e+05    1.217361e+04
       850.0    9.279239e+05    1.217361e+04
       875.0    1.009251e+06    1.217361e+04
       900.0    1.059405e+06    1.217361e+04
       925.0    1.066908e+06    1.217361e+04
       950.0    1.099975e+06    1.217361e+04
       975.0    1.135686e+06    1.217361e+04
      1000.0    1.127827e+06    1.217361e+04
      1025.0    1.123773e+06    1.217361e+04
      1050.0    1.124702e+06    1.217361e+04
      1075.0    1.151484e+06    1.217361e+04
      1100.0    1.148693e+06    1.217361e+04
      1125.0    1.142125e+06    1.217361e+04
      1150.0    1.174683e+06    1.217361e+04
      1175.0    1.143406e+06    1.217361e+04
      1200.0    1.170275e+06    1.217361e+04
      1225.0    1.148780e+06    1.217361e+04
      1250.0    1.188831e+06    1.217361e+04
      1275.0    1.150810e+06    1.217361e+04
      1300.0    1.178878e+06    1.217361e+04
      1325.0    1.152399e+06    1.217361e+04
      1350.0    1.180714e+06    1.217361e+04
      1375.0    1.180246e+06    1.217361e+04
      1400.0    1.160989e+06    1.217361e+04
      1425.0    1.182986e+06    1.217361e+04
