# Name:     119N-H
# y_ppm:  118.72271    0.00003
# yw_hz:   20.37520    0.03968
# y_eta:    0.07536    0.00892
# x_ppm:    7.41816    0.00002
# xw_hz:   18.75087    0.01893
# x_eta:   -0.18188    0.00563
#---------------------------------------------
#          Z               I           I_err
    -12000.0    8.649481e+05    1.143484e+04
     -1800.0    5.231717e+05    1.143484e+04
     -1775.0    5.546212e+05    1.143484e+04
     -1750.0    5.262742e+05    1.143484e+04
     -1725.0    5.373561e+05    1.143484e+04
     -1700.0    5.339784e+05    1.143484e+04
     -1675.0    5.319807e+05    1.143484e+04
     -1650.0    5.396992e+05    1.143484e+04
     -1625.0    5.506441e+05    1.143484e+04
     -1600.0    5.234051e+05    1.143484e+04
     -1575.0    5.292601e+05    1.143484e+04
     -1550.0    5.171586e+05    1.143484e+04
     -1525.0    5.330499e+05    1.143484e+04
     -1500.0    5.289226e+05    1.143484e+04
     -1475.0    5.426061e+05    1.143484e+04
     -1450.0    5.100724e+05    1.143484e+04
     -1425.0    5.262731e+05    1.143484e+04
     -1400.0    5.451109e+05    1.143484e+04
     -1375.0    5.325413e+05    1.143484e+04
     -1350.0    5.359237e+05    1.143484e+04
     -1325.0    5.330820e+05    1.143484e+04
     -1300.0    5.167523e+05    1.143484e+04
     -1275.0    5.486924e+05    1.143484e+04
     -1250.0    5.199358e+05    1.143484e+04
     -1225.0    5.226993e+05    1.143484e+04
     -1200.0    5.219519e+05    1.143484e+04
     -1175.0    5.298658e+05    1.143484e+04
     -1150.0    5.122620e+05    1.143484e+04
     -1125.0    5.289325e+05    1.143484e+04
     -1100.0    5.341537e+05    1.143484e+04
     -1075.0    5.388599e+05    1.143484e+04
     -1050.0    5.398540e+05    1.143484e+04
     -1025.0    5.260249e+05    1.143484e+04
     -1000.0    5.350799e+05    1.143484e+04
      -975.0    5.580016e+05    1.143484e+04
      -950.0    5.153364e+05    1.143484e+04
      -925.0    5.442525e+05    1.143484e+04
      -900.0    5.350987e+05    1.143484e+04
      -875.0    5.158895e+05    1.143484e+04
      -850.0    5.439641e+05    1.143484e+04
      -825.0    5.419346e+05    1.143484e+04
      -800.0    5.202376e+05    1.143484e+04
      -775.0    5.319175e+05    1.143484e+04
      -750.0    5.331876e+05    1.143484e+04
      -725.0    5.147244e+05    1.143484e+04
      -700.0    5.371881e+05    1.143484e+04
      -675.0    5.248803e+05    1.143484e+04
      -650.0    5.076137e+05    1.143484e+04
      -625.0    5.187525e+05    1.143484e+04
      -600.0    5.237805e+05    1.143484e+04
      -575.0    5.183662e+05    1.143484e+04
      -550.0    5.183666e+05    1.143484e+04
      -525.0    5.043121e+05    1.143484e+04
      -500.0    5.243601e+05    1.143484e+04
      -475.0    5.180712e+05    1.143484e+04
      -450.0    5.004719e+05    1.143484e+04
      -425.0    4.915637e+05    1.143484e+04
      -400.0    5.171722e+05    1.143484e+04
      -375.0    5.153363e+05    1.143484e+04
      -350.0    4.678818e+05    1.143484e+04
      -325.0    4.737619e+05    1.143484e+04
      -300.0    4.331359e+05    1.143484e+04
      -275.0    3.956173e+05    1.143484e+04
      -250.0    3.568150e+05    1.143484e+04
      -225.0    2.558553e+05    1.143484e+04
      -200.0    1.549172e+05    1.143484e+04
      -175.0    1.003801e+05    1.143484e+04
      -150.0   -2.391650e+03    1.143484e+04
      -125.0    4.539309e+03    1.143484e+04
      -100.0   -2.886178e+03    1.143484e+04
       -75.0    6.944708e+03    1.143484e+04
       -50.0    1.227373e+05    1.143484e+04
       -25.0    2.273034e+05    1.143484e+04
         0.0    3.276084e+05    1.143484e+04
        25.0    3.951159e+05    1.143484e+04
        50.0    4.341698e+05    1.143484e+04
        75.0    4.701277e+05    1.143484e+04
       100.0    4.778213e+05    1.143484e+04
       125.0    4.969721e+05    1.143484e+04
       150.0    4.854493e+05    1.143484e+04
       175.0    5.085078e+05    1.143484e+04
       200.0    5.108450e+05    1.143484e+04
       225.0    5.166125e+05    1.143484e+04
       250.0    5.086105e+05    1.143484e+04
       275.0    5.234450e+05    1.143484e+04
       300.0    5.183630e+05    1.143484e+04
       325.0    5.219268e+05    1.143484e+04
       350.0    5.102900e+05    1.143484e+04
       375.0    5.162737e+05    1.143484e+04
       400.0    5.019238e+05    1.143484e+04
       425.0    5.433779e+05    1.143484e+04
       450.0    5.386417e+05    1.143484e+04
       475.0    5.483052e+05    1.143484e+04
       500.0    5.377972e+05    1.143484e+04
       525.0    5.354840e+05    1.143484e+04
       550.0    5.275158e+05    1.143484e+04
       575.0    5.099801e+05    1.143484e+04
       600.0    5.267945e+05    1.143484e+04
       625.0    5.356058e+05    1.143484e+04
       650.0    5.348936e+05    1.143484e+04
       675.0    5.187195e+05    1.143484e+04
       700.0    5.410385e+05    1.143484e+04
       725.0    5.619359e+05    1.143484e+04
       750.0    5.426434e+05    1.143484e+04
       775.0    5.445520e+05    1.143484e+04
       800.0    5.372693e+05    1.143484e+04
       825.0    5.280985e+05    1.143484e+04
       850.0    5.164891e+05    1.143484e+04
       875.0    5.189874e+05    1.143484e+04
       900.0    5.254741e+05    1.143484e+04
       925.0    5.387347e+05    1.143484e+04
       950.0    5.187370e+05    1.143484e+04
       975.0    5.297646e+05    1.143484e+04
      1000.0    5.235493e+05    1.143484e+04
      1025.0    5.338313e+05    1.143484e+04
      1050.0    5.343871e+05    1.143484e+04
      1075.0    5.374896e+05    1.143484e+04
      1100.0    5.247084e+05    1.143484e+04
      1125.0    5.300044e+05    1.143484e+04
      1150.0    5.213497e+05    1.143484e+04
      1175.0    5.310653e+05    1.143484e+04
      1200.0    5.359124e+05    1.143484e+04
      1225.0    5.207111e+05    1.143484e+04
      1250.0    5.269047e+05    1.143484e+04
      1275.0    5.430236e+05    1.143484e+04
      1300.0    5.298733e+05    1.143484e+04
      1325.0    5.081692e+05    1.143484e+04
      1350.0    5.204506e+05    1.143484e+04
      1375.0    5.338954e+05    1.143484e+04
      1400.0    5.202441e+05    1.143484e+04
      1425.0    5.180301e+05    1.143484e+04
