# Name:     148N-H
# y_ppm:  119.03591    0.00005
# yw_hz:   20.26099    0.02414
# y_eta:   -0.00828    0.01661
# x_ppm:    7.23866    0.00006
# xw_hz:   18.79893    0.07005
# x_eta:   -0.12356    0.01599
#---------------------------------------------
#          Z               I           I_err
    -12000.0    4.839071e+05    1.089986e+04
     -1800.0    3.162285e+05    1.089986e+04
     -1775.0    3.143570e+05    1.089986e+04
     -1750.0    3.028429e+05    1.089986e+04
     -1725.0    3.093816e+05    1.089986e+04
     -1700.0    3.252602e+05    1.089986e+04
     -1675.0    3.258199e+05    1.089986e+04
     -1650.0    3.284762e+05    1.089986e+04
     -1625.0    3.162370e+05    1.089986e+04
     -1600.0    2.943551e+05    1.089986e+04
     -1575.0    3.235185e+05    1.089986e+04
     -1550.0    3.354157e+05    1.089986e+04
     -1525.0    3.157703e+05    1.089986e+04
     -1500.0    3.105823e+05    1.089986e+04
     -1475.0    3.075634e+05    1.089986e+04
     -1450.0    3.229302e+05    1.089986e+04
     -1425.0    3.257764e+05    1.089986e+04
     -1400.0    3.338044e+05    1.089986e+04
     -1375.0    3.305592e+05    1.089986e+04
     -1350.0    3.315198e+05    1.089986e+04
     -1325.0    3.232864e+05    1.089986e+04
     -1300.0    3.290373e+05    1.089986e+04
     -1275.0    3.445668e+05    1.089986e+04
     -1250.0    3.142452e+05    1.089986e+04
     -1225.0    3.053279e+05    1.089986e+04
     -1200.0    3.151602e+05    1.089986e+04
     -1175.0    3.226007e+05    1.089986e+04
     -1150.0    3.186186e+05    1.089986e+04
     -1125.0    3.377216e+05    1.089986e+04
     -1100.0    3.216493e+05    1.089986e+04
     -1075.0    3.203041e+05    1.089986e+04
     -1050.0    3.192143e+05    1.089986e+04
     -1025.0    3.196971e+05    1.089986e+04
     -1000.0    3.148953e+05    1.089986e+04
      -975.0    3.130490e+05    1.089986e+04
      -950.0    3.159527e+05    1.089986e+04
      -925.0    3.141067e+05    1.089986e+04
      -900.0    3.145915e+05    1.089986e+04
      -875.0    3.197491e+05    1.089986e+04
      -850.0    3.075871e+05    1.089986e+04
      -825.0    3.052692e+05    1.089986e+04
      -800.0    3.086726e+05    1.089986e+04
      -775.0    2.925406e+05    1.089986e+04
      -750.0    3.389055e+05    1.089986e+04
      -725.0    3.277266e+05    1.089986e+04
      -700.0    2.912843e+05    1.089986e+04
      -675.0    3.096156e+05    1.089986e+04
      -650.0    3.185886e+05    1.089986e+04
      -625.0    3.178384e+05    1.089986e+04
      -600.0    2.861504e+05    1.089986e+04
      -575.0    2.967304e+05    1.089986e+04
      -550.0    3.113154e+05    1.089986e+04
      -525.0    3.288708e+05    1.089986e+04
      -500.0    3.078902e+05    1.089986e+04
      -475.0    2.981947e+05    1.089986e+04
      -450.0    3.031944e+05    1.089986e+04
      -425.0    3.132604e+05    1.089986e+04
      -400.0    2.849478e+05    1.089986e+04
      -375.0    2.916274e+05    1.089986e+04
      -350.0    2.816448e+05    1.089986e+04
      -325.0    2.988416e+05    1.089986e+04
      -300.0    3.104849e+05    1.089986e+04
      -275.0    2.646715e+05    1.089986e+04
      -250.0    2.597047e+05    1.089986e+04
      -225.0    2.325927e+05    1.089986e+04
      -200.0    2.065386e+05    1.089986e+04
      -175.0    1.460841e+05    1.089986e+04
      -150.0    1.114339e+05    1.089986e+04
      -125.0    1.959325e+04    1.089986e+04
      -100.0   -1.595122e+04    1.089986e+04
       -75.0   -2.427826e+04    1.089986e+04
       -50.0   -2.613508e+03    1.089986e+04
       -25.0    7.698480e+04    1.089986e+04
         0.0    1.390410e+05    1.089986e+04
        25.0    1.834952e+05    1.089986e+04
