# Name:      67N-H
# y_ppm:  119.20321    0.00003
# yw_hz:   19.84686    0.01790
# y_eta:    0.01038    0.00597
# x_ppm:    8.27043    0.00004
# xw_hz:   19.72342    0.04962
# x_eta:   -0.09409    0.00578
#---------------------------------------------
#          Z               I           I_err
    -12000.0    6.225515e+05    1.081114e+04
     -1800.0    4.060260e+05    1.081114e+04
     -1775.0    3.945004e+05    1.081114e+04
     -1750.0    3.800601e+05    1.081114e+04
     -1725.0    3.884536e+05    1.081114e+04
     -1700.0    4.020424e+05    1.081114e+04
     -1675.0    3.971705e+05    1.081114e+04
     -1650.0    3.703310e+05    1.081114e+04
     -1625.0    3.977276e+05    1.081114e+04
     -1600.0    3.829896e+05    1.081114e+04
     -1575.0    3.868024e+05    1.081114e+04
     -1550.0    4.007353e+05    1.081114e+04
     -1525.0    4.037211e+05    1.081114e+04
     -1500.0    4.168302e+05    1.081114e+04
     -1475.0    4.130129e+05    1.081114e+04
     -1450.0    3.870119e+05    1.081114e+04
     -1425.0    3.976718e+05    1.081114e+04
     -1400.0    3.851859e+05    1.081114e+04
     -1375.0    3.788187e+05    1.081114e+04
     -1350.0    4.031388e+05    1.081114e+04
     -1325.0    3.902577e+05    1.081114e+04
     -1300.0    3.928495e+05    1.081114e+04
     -1275.0    3.830849e+05    1.081114e+04
     -1250.0    3.831579e+05    1.081114e+04
     -1225.0    3.983474e+05    1.081114e+04
     -1200.0    3.693650e+05    1.081114e+04
     -1175.0    3.934982e+05    1.081114e+04
     -1150.0    3.981335e+05    1.081114e+04
     -1125.0    4.037271e+05    1.081114e+04
     -1100.0    3.721609e+05    1.081114e+04
     -1075.0    4.030768e+05    1.081114e+04
     -1050.0    3.722576e+05    1.081114e+04
     -1025.0    4.006939e+05    1.081114e+04
     -1000.0    3.918054e+05    1.081114e+04
      -975.0    3.766553e+05    1.081114e+04
      -950.0    3.990428e+05    1.081114e+04
      -925.0    3.578877e+05    1.081114e+04
      -900.0    3.744905e+05    1.081114e+04
      -875.0    3.986791e+05    1.081114e+04
      -850.0    3.981933e+05    1.081114e+04
      -825.0    3.810721e+05    1.081114e+04
      -800.0    3.968681e+05    1.081114e+04
      -775.0    3.888761e+05    1.081114e+04
      -750.0    3.836934e+05    1.081114e+04
      -725.0    3.909932e+05    1.081114e+04
      -700.0    4.126415e+05    1.081114e+04
      -675.0    3.995272e+05    1.081114e+04
      -650.0    3.708336e+05    1.081114e+04
      -625.0    4.068672e+05    1.081114e+04
      -600.0    3.820041e+05    1.081114e+04
      -575.0    3.572145e+05    1.081114e+04
      -550.0    4.054349e+05    1.081114e+04
      -525.0    3.821950e+05    1.081114e+04
      -500.0    3.754928e+05    1.081114e+04
      -475.0    3.847595e+05    1.081114e+04
      -450.0    3.787949e+05    1.081114e+04
      -425.0    3.918160e+05    1.081114e+04
      -400.0    3.543153e+05    1.081114e+04
      -375.0    3.808830e+05    1.081114e+04
      -350.0    3.644311e+05    1.081114e+04
      -325.0    3.745828e+05    1.081114e+04
      -300.0    3.338650e+05    1.081114e+04
      -275.0    3.337249e+05    1.081114e+04
      -250.0    3.530628e+05    1.081114e+04
      -225.0    3.194782e+05    1.081114e+04
      -200.0    2.914042e+05    1.081114e+04
      -175.0    2.510518e+05    1.081114e+04
      -150.0    1.588714e+05    1.081114e+04
      -125.0    4.992716e+04    1.081114e+04
      -100.0    2.270929e+04    1.081114e+04
       -75.0    1.580593e+03    1.081114e+04
       -50.0    1.783079e+03    1.081114e+04
       -25.0    3.638495e+03    1.081114e+04
         0.0    1.210660e+05    1.081114e+04
        25.0    2.237480e+05    1.081114e+04
        50.0    2.548737e+05    1.081114e+04
        75.0    3.033086e+05    1.081114e+04
       100.0    3.611651e+05    1.081114e+04
       125.0    3.414391e+05    1.081114e+04
       150.0    3.570564e+05    1.081114e+04
       175.0    3.587878e+05    1.081114e+04
       200.0    3.457767e+05    1.081114e+04
       225.0    3.447265e+05    1.081114e+04
       250.0    3.922025e+05    1.081114e+04
       275.0    3.949812e+05    1.081114e+04
       300.0    3.649702e+05    1.081114e+04
       325.0    4.089341e+05    1.081114e+04
       350.0    3.754145e+05    1.081114e+04
       375.0    3.856384e+05    1.081114e+04
       400.0    4.020876e+05    1.081114e+04
       425.0    3.755830e+05    1.081114e+04
       450.0    3.944256e+05    1.081114e+04
