# Name:      81N-H
# y_ppm:  121.66201    0.00001
# yw_hz:   19.53413    0.03233
# y_eta:    0.19345    0.00740
# x_ppm:    7.64857    0.00002
# xw_hz:   18.18611    0.05345
# x_eta:   -0.34029    0.02089
#---------------------------------------------
#          Z               I           I_err
    -12000.0    7.940836e+05    1.134465e+04
     -1800.0    4.839432e+05    1.134465e+04
     -1775.0    4.867221e+05    1.134465e+04
     -1750.0    4.680360e+05    1.134465e+04
     -1725.0    4.666024e+05    1.134465e+04
     -1700.0    4.957436e+05    1.134465e+04
     -1675.0    4.739565e+05    1.134465e+04
     -1650.0    4.836882e+05    1.134465e+04
     -1625.0    4.563383e+05    1.134465e+04
     -1600.0    4.851869e+05    1.134465e+04
     -1575.0    4.680410e+05    1.134465e+04
     -1550.0    4.840674e+05    1.134465e+04
     -1525.0    4.828603e+05    1.134465e+04
     -1500.0    4.693499e+05    1.134465e+04
     -1475.0    4.971909e+05    1.134465e+04
     -1450.0    4.787967e+05    1.134465e+04
     -1425.0    4.629510e+05    1.134465e+04
     -1400.0    4.907559e+05    1.134465e+04
     -1375.0    5.155346e+05    1.134465e+04
     -1350.0    4.990141e+05    1.134465e+04
     -1325.0    4.888970e+05    1.134465e+04
     -1300.0    4.872403e+05    1.134465e+04
     -1275.0    4.667139e+05    1.134465e+04
     -1250.0    4.752269e+05    1.134465e+04
     -1225.0    4.808491e+05    1.134465e+04
     -1200.0    4.620559e+05    1.134465e+04
     -1175.0    4.859565e+05    1.134465e+04
     -1150.0    4.530992e+05    1.134465e+04
     -1125.0    4.834871e+05    1.134465e+04
     -1100.0    4.687894e+05    1.134465e+04
     -1075.0    4.898322e+05    1.134465e+04
     -1050.0    4.582711e+05    1.134465e+04
     -1025.0    5.044072e+05    1.134465e+04
     -1000.0    4.716214e+05    1.134465e+04
      -975.0    4.739927e+05    1.134465e+04
      -950.0    4.788227e+05    1.134465e+04
      -925.0    4.640204e+05    1.134465e+04
      -900.0    4.697514e+05    1.134465e+04
      -875.0    4.853094e+05    1.134465e+04
      -850.0    4.946309e+05    1.134465e+04
      -825.0    4.734298e+05    1.134465e+04
      -800.0    4.715962e+05    1.134465e+04
      -775.0    4.724261e+05    1.134465e+04
      -750.0    4.908719e+05    1.134465e+04
      -725.0    4.843661e+05    1.134465e+04
      -700.0    4.757374e+05    1.134465e+04
      -675.0    4.807947e+05    1.134465e+04
      -650.0    4.466407e+05    1.134465e+04
      -625.0    4.747816e+05    1.134465e+04
      -600.0    4.714427e+05    1.134465e+04
      -575.0    4.666401e+05    1.134465e+04
      -550.0    4.784451e+05    1.134465e+04
      -525.0    4.636359e+05    1.134465e+04
      -500.0    4.810145e+05    1.134465e+04
      -475.0    4.738001e+05    1.134465e+04
      -450.0    4.736389e+05    1.134465e+04
      -425.0    4.899608e+05    1.134465e+04
      -400.0    4.715170e+05    1.134465e+04
      -375.0    4.776703e+05    1.134465e+04
      -350.0    4.590436e+05    1.134465e+04
      -325.0    4.738021e+05    1.134465e+04
      -300.0    4.539604e+05    1.134465e+04
      -275.0    4.613135e+05    1.134465e+04
      -250.0    4.776814e+05    1.134465e+04
      -225.0    4.824333e+05    1.134465e+04
      -200.0    4.546628e+05    1.134465e+04
      -175.0    4.440378e+05    1.134465e+04
      -150.0    4.451687e+05    1.134465e+04
      -125.0    4.336760e+05    1.134465e+04
      -100.0    4.563123e+05    1.134465e+04
       -75.0    4.191748e+05    1.134465e+04
       -50.0    4.112581e+05    1.134465e+04
       -25.0    3.928211e+05    1.134465e+04
         0.0    3.450022e+05    1.134465e+04
        25.0    2.919394e+05    1.134465e+04
        50.0    1.561133e+05    1.134465e+04
        75.0    5.009163e+04    1.134465e+04
       100.0   -6.369195e+03    1.134465e+04
       125.0    1.514919e+04    1.134465e+04
       150.0   -9.643674e+03    1.134465e+04
       175.0    5.144283e+04    1.134465e+04
       200.0    1.723119e+05    1.134465e+04
       225.0    2.811222e+05    1.134465e+04
       250.0    3.686111e+05    1.134465e+04
       275.0    3.792944e+05    1.134465e+04
       300.0    4.160578e+05    1.134465e+04
       325.0    4.237158e+05    1.134465e+04
       350.0    4.474419e+05    1.134465e+04
       375.0    4.498695e+05    1.134465e+04
       400.0    4.579161e+05    1.134465e+04
       425.0    4.623885e+05    1.134465e+04
       450.0    4.420620e+05    1.134465e+04
       475.0    4.755620e+05    1.134465e+04
       500.0    4.738195e+05    1.134465e+04
       525.0    4.557234e+05    1.134465e+04
       550.0    4.802522e+05    1.134465e+04
       575.0    4.720623e+05    1.134465e+04
       600.0    4.898488e+05    1.134465e+04
       625.0    4.757569e+05    1.134465e+04
       650.0    4.883348e+05    1.134465e+04
       675.0    4.671363e+05    1.134465e+04
       700.0    4.861690e+05    1.134465e+04
       725.0    4.810555e+05    1.134465e+04
       750.0    4.635163e+05    1.134465e+04
       775.0    4.784409e+05    1.134465e+04
       800.0    4.699878e+05    1.134465e+04
       825.0    4.810462e+05    1.134465e+04
       850.0    4.762394e+05    1.134465e+04
       875.0    4.887210e+05    1.134465e+04
       900.0    4.792213e+05    1.134465e+04
       925.0    4.837355e+05    1.134465e+04
       950.0    4.887324e+05    1.134465e+04
       975.0    4.900606e+05    1.134465e+04
      1000.0    4.616235e+05    1.134465e+04
      1025.0    5.026048e+05    1.134465e+04
      1050.0    4.827379e+05    1.134465e+04
      1075.0    4.783754e+05    1.134465e+04
      1100.0    4.710400e+05    1.134465e+04
      1125.0    4.871536e+05    1.134465e+04
      1150.0    4.955597e+05    1.134465e+04
      1175.0    4.786666e+05    1.134465e+04
      1200.0    4.813407e+05    1.134465e+04
      1225.0    4.748810e+05    1.134465e+04
      1250.0    4.782743e+05    1.134465e+04
      1275.0    4.780191e+05    1.134465e+04
      1300.0    4.677775e+05    1.134465e+04
      1325.0    4.970055e+05    1.134465e+04
      1350.0    4.840266e+05    1.134465e+04
      1375.0    4.653096e+05    1.134465e+04
      1400.0    4.577856e+05    1.134465e+04
      1425.0    4.860600e+05    1.134465e+04
