# Name:      28N-H
# y_ppm:  112.10206    0.00008
# yw_hz:   18.85857    0.13541
# y_eta:    0.41961    0.02147
# x_ppm:    8.46212    0.00027
# xw_hz:   18.91760    0.05723
# x_eta:    0.33184    0.04611
#---------------------------------------------
#          Z               I           I_err
    -12000.0    3.854194e+05    1.531716e+04
     -1800.0    2.649253e+05    1.531716e+04
     -1775.0    2.564289e+05    1.531716e+04
     -1750.0    2.581228e+05    1.531716e+04
     -1725.0    2.288529e+05    1.531716e+04
     -1700.0    2.741379e+05    1.531716e+04
     -1675.0    2.486003e+05    1.531716e+04
     -1650.0    2.229364e+05    1.531716e+04
     -1625.0    2.377896e+05    1.531716e+04
     -1600.0    2.372635e+05    1.531716e+04
     -1575.0    2.546781e+05    1.531716e+04
     -1550.0    2.527154e+05    1.531716e+04
     -1525.0    2.486086e+05    1.531716e+04
     -1500.0    2.363833e+05    1.531716e+04
     -1475.0    2.319677e+05    1.531716e+04
     -1450.0    2.436601e+05    1.531716e+04
     -1425.0    2.469929e+05    1.531716e+04
     -1400.0    2.388475e+05    1.531716e+04
     -1375.0    2.121541e+05    1.531716e+04
     -1350.0    2.556271e+05    1.531716e+04
     -1325.0    2.271408e+05    1.531716e+04
     -1300.0    2.354860e+05    1.531716e+04
     -1275.0    2.234503e+05    1.531716e+04
     -1250.0    2.488388e+05    1.531716e+04
     -1225.0    2.405531e+05    1.531716e+04
     -1200.0    2.266523e+05    1.531716e+04
     -1175.0    2.418333e+05    1.531716e+04
     -1150.0    2.307179e+05    1.531716e+04
     -1125.0    2.539601e+05    1.531716e+04
     -1100.0    2.636957e+05    1.531716e+04
     -1075.0    2.379329e+05    1.531716e+04
     -1050.0    2.268984e+05    1.531716e+04
     -1025.0    2.598409e+05    1.531716e+04
     -1000.0    2.483326e+05    1.531716e+04
      -975.0    2.883431e+05    1.531716e+04
      -950.0    2.546128e+05    1.531716e+04
      -925.0    2.450330e+05    1.531716e+04
      -900.0    2.492599e+05    1.531716e+04
      -875.0    2.366492e+05    1.531716e+04
      -850.0    2.229254e+05    1.531716e+04
      -825.0    1.973794e+05    1.531716e+04
      -800.0    2.219373e+05    1.531716e+04
      -775.0    1.698141e+05    1.531716e+04
      -750.0    1.883209e+05    1.531716e+04
      -725.0    1.563421e+05    1.531716e+04
      -700.0    8.077196e+04    1.531716e+04
      -675.0   -4.694048e+03    1.531716e+04
      -650.0    7.094078e+03    1.531716e+04
      -625.0    2.015856e+04    1.531716e+04
      -600.0    1.946754e+04    1.531716e+04
      -575.0    1.156123e+05    1.531716e+04
      -550.0    1.431859e+05    1.531716e+04
      -525.0    1.635451e+05    1.531716e+04
      -500.0    1.956471e+05    1.531716e+04
      -475.0    1.877842e+05    1.531716e+04
      -450.0    2.223916e+05    1.531716e+04
      -425.0    1.960408e+05    1.531716e+04
      -400.0    2.179124e+05    1.531716e+04
      -375.0    2.332625e+05    1.531716e+04
      -350.0    2.332900e+05    1.531716e+04
      -325.0    2.338432e+05    1.531716e+04
      -300.0    2.467039e+05    1.531716e+04
      -275.0    2.347340e+05    1.531716e+04
      -250.0    2.654267e+05    1.531716e+04
      -225.0    2.469159e+05    1.531716e+04
      -200.0    2.312565e+05    1.531716e+04
      -175.0    2.219369e+05    1.531716e+04
      -150.0    2.543507e+05    1.531716e+04
      -125.0    2.582728e+05    1.531716e+04
      -100.0    2.292181e+05    1.531716e+04
       -75.0    2.303065e+05    1.531716e+04
       -50.0    2.827678e+05    1.531716e+04
       -25.0    2.496396e+05    1.531716e+04
         0.0    2.506372e+05    1.531716e+04
        25.0    2.532456e+05    1.531716e+04
        50.0    2.392273e+05    1.531716e+04
        75.0    2.380939e+05    1.531716e+04
       100.0    2.644000e+05    1.531716e+04
       125.0    2.306581e+05    1.531716e+04
       150.0    2.344711e+05    1.531716e+04
       175.0    2.618636e+05    1.531716e+04
       200.0    2.498910e+05    1.531716e+04
       225.0    2.379152e+05    1.531716e+04
       250.0    2.655499e+05    1.531716e+04
       275.0    2.402889e+05    1.531716e+04
       300.0    2.572551e+05    1.531716e+04
       325.0    2.364964e+05    1.531716e+04
       350.0    2.437536e+05    1.531716e+04
       375.0    2.537336e+05    1.531716e+04
       400.0    2.518174e+05    1.531716e+04
       425.0    2.192900e+05    1.531716e+04
       450.0    2.244725e+05    1.531716e+04
       475.0    2.722353e+05    1.531716e+04
       500.0    2.476102e+05    1.531716e+04
       525.0    2.238017e+05    1.531716e+04
       550.0    2.320445e+05    1.531716e+04
       575.0    2.504129e+05    1.531716e+04
       600.0    2.631750e+05    1.531716e+04
       625.0    2.670951e+05    1.531716e+04
       650.0    2.057796e+05    1.531716e+04
       675.0    2.269419e+05    1.531716e+04
       700.0    2.516784e+05    1.531716e+04
       725.0    2.622371e+05    1.531716e+04
       750.0    2.462004e+05    1.531716e+04
       775.0    2.565013e+05    1.531716e+04
       800.0    2.669202e+05    1.531716e+04
       825.0    2.404502e+05    1.531716e+04
       850.0    2.563092e+05    1.531716e+04
       875.0    2.658596e+05    1.531716e+04
       900.0    2.599986e+05    1.531716e+04
       925.0    2.546543e+05    1.531716e+04
       950.0    2.496246e+05    1.531716e+04
       975.0    2.510361e+05    1.531716e+04
      1000.0    2.559617e+05    1.531716e+04
      1025.0    2.486377e+05    1.531716e+04
      1050.0    2.349590e+05    1.531716e+04
      1075.0    2.520033e+05    1.531716e+04
      1100.0    2.341475e+05    1.531716e+04
      1125.0    2.619494e+05    1.531716e+04
      1150.0    2.570987e+05    1.531716e+04
      1175.0    2.319273e+05    1.531716e+04
      1200.0    2.396049e+05    1.531716e+04
      1225.0    2.748973e+05    1.531716e+04
      1250.0    2.382746e+05    1.531716e+04
      1275.0    2.363674e+05    1.531716e+04
      1300.0    1.991207e+05    1.531716e+04
      1325.0    2.478047e+05    1.531716e+04
      1350.0    2.458544e+05    1.531716e+04
      1375.0    2.638458e+05    1.531716e+04
      1400.0    2.409240e+05    1.531716e+04
      1425.0    2.291676e+05    1.531716e+04
