# Name:     103N-H
# y_ppm:  120.55718    0.00006
# yw_hz:   20.20596    0.04201
# y_eta:    0.21618    0.00482
# x_ppm:    8.17998    0.00019
# xw_hz:   24.25961    0.19820
# x_eta:   -0.91192    0.02515
#---------------------------------------------
#          Z               I           I_err
    -12000.0    8.113471e+05    1.171053e+04
     -1800.0    4.776580e+05    1.171053e+04
     -1775.0    4.828392e+05    1.171053e+04
     -1750.0    4.661843e+05    1.171053e+04
     -1725.0    4.974157e+05    1.171053e+04
     -1700.0    4.834746e+05    1.171053e+04
     -1675.0    4.647538e+05    1.171053e+04
     -1650.0    4.905918e+05    1.171053e+04
     -1625.0    4.679506e+05    1.171053e+04
     -1600.0    4.651842e+05    1.171053e+04
     -1575.0    4.578678e+05    1.171053e+04
     -1550.0    4.773091e+05    1.171053e+04
     -1525.0    4.701786e+05    1.171053e+04
     -1500.0    4.830606e+05    1.171053e+04
     -1475.0    4.766294e+05    1.171053e+04
     -1450.0    4.688317e+05    1.171053e+04
     -1425.0    4.932291e+05    1.171053e+04
     -1400.0    4.894907e+05    1.171053e+04
     -1375.0    4.702433e+05    1.171053e+04
     -1350.0    4.803628e+05    1.171053e+04
     -1325.0    4.616131e+05    1.171053e+04
     -1300.0    4.656495e+05    1.171053e+04
     -1275.0    4.954399e+05    1.171053e+04
     -1250.0    4.751465e+05    1.171053e+04
     -1225.0    4.624808e+05    1.171053e+04
     -1200.0    4.546600e+05    1.171053e+04
     -1175.0    4.482881e+05    1.171053e+04
     -1150.0    4.319790e+05    1.171053e+04
     -1125.0    4.122629e+05    1.171053e+04
     -1100.0    4.011037e+05    1.171053e+04
     -1075.0    3.532617e+05    1.171053e+04
     -1050.0    3.174437e+05    1.171053e+04
     -1025.0    3.398122e+05    1.171053e+04
     -1000.0    3.859541e+05    1.171053e+04
      -975.0    3.855933e+05    1.171053e+04
      -950.0    4.285381e+05    1.171053e+04
      -925.0    4.405180e+05    1.171053e+04
      -900.0    4.590025e+05    1.171053e+04
      -875.0    4.527486e+05    1.171053e+04
      -850.0    4.534332e+05    1.171053e+04
      -825.0    4.521627e+05    1.171053e+04
      -800.0    4.670847e+05    1.171053e+04
      -775.0    4.644335e+05    1.171053e+04
      -750.0    4.613120e+05    1.171053e+04
      -725.0    4.849235e+05    1.171053e+04
      -700.0    4.810574e+05    1.171053e+04
      -675.0    4.767865e+05    1.171053e+04
      -650.0    4.507726e+05    1.171053e+04
      -625.0    4.853668e+05    1.171053e+04
      -600.0    4.631762e+05    1.171053e+04
      -575.0    4.671142e+05    1.171053e+04
      -550.0    4.614096e+05    1.171053e+04
      -525.0    4.675485e+05    1.171053e+04
      -500.0    4.667758e+05    1.171053e+04
      -475.0    4.573386e+05    1.171053e+04
      -450.0    4.732422e+05    1.171053e+04
      -425.0    4.663995e+05    1.171053e+04
      -400.0    4.753969e+05    1.171053e+04
      -375.0    4.619790e+05    1.171053e+04
      -350.0    4.664846e+05    1.171053e+04
      -325.0    4.345611e+05    1.171053e+04
      -300.0    4.476911e+05    1.171053e+04
      -275.0    4.321981e+05    1.171053e+04
      -250.0    4.180688e+05    1.171053e+04
      -225.0    4.147683e+05    1.171053e+04
      -200.0    3.983425e+05    1.171053e+04
      -175.0    3.965646e+05    1.171053e+04
      -150.0    3.869478e+05    1.171053e+04
      -125.0    3.682238e+05    1.171053e+04
      -100.0    3.156923e+05    1.171053e+04
       -75.0    2.717475e+05    1.171053e+04
       -50.0    2.175489e+05    1.171053e+04
       -25.0    1.174861e+05    1.171053e+04
         0.0    1.248220e+04    1.171053e+04
        25.0    1.041650e+04    1.171053e+04
        50.0    4.673796e+03    1.171053e+04
        75.0    3.617507e+03    1.171053e+04
       100.0    1.119488e+05    1.171053e+04
       125.0    2.174376e+05    1.171053e+04
       150.0    2.890942e+05    1.171053e+04
       175.0    3.414770e+05    1.171053e+04
       200.0    3.991019e+05    1.171053e+04
       225.0    4.228373e+05    1.171053e+04
       250.0    4.295195e+05    1.171053e+04
       275.0    4.480903e+05    1.171053e+04
       300.0    4.368914e+05    1.171053e+04
       325.0    4.553776e+05    1.171053e+04
       350.0    4.359688e+05    1.171053e+04
