# Name:       8N-H
# y_ppm:  124.20814    0.00006
# yw_hz:   25.94260    0.11611
# y_eta:   -0.65346    0.04180
# x_ppm:    8.49948    0.00006
# xw_hz:   20.39076    0.04893
# x_eta:   -0.99999    0.01561
#---------------------------------------------
#          Z               I           I_err
    -12000.0    2.284128e+05    9.123244e+03
     -1800.0    1.633015e+05    9.123244e+03
     -1775.0    1.558787e+05    9.123244e+03
     -1750.0    1.569807e+05    9.123244e+03
     -1725.0    1.419861e+05    9.123244e+03
     -1700.0    1.389113e+05    9.123244e+03
     -1675.0    1.490771e+05    9.123244e+03
     -1650.0    1.464993e+05    9.123244e+03
     -1625.0    1.522048e+05    9.123244e+03
     -1600.0    1.667380e+05    9.123244e+03
     -1575.0    1.559951e+05    9.123244e+03
     -1550.0    1.419291e+05    9.123244e+03
     -1525.0    1.416587e+05    9.123244e+03
     -1500.0    1.400478e+05    9.123244e+03
     -1475.0    1.480174e+05    9.123244e+03
     -1450.0    1.485637e+05    9.123244e+03
     -1425.0    1.441820e+05    9.123244e+03
     -1400.0    1.499622e+05    9.123244e+03
     -1375.0    1.473927e+05    9.123244e+03
     -1350.0    1.461881e+05    9.123244e+03
     -1325.0    1.433143e+05    9.123244e+03
     -1300.0    1.354922e+05    9.123244e+03
     -1275.0    1.647151e+05    9.123244e+03
     -1250.0    1.618244e+05    9.123244e+03
     -1225.0    1.278355e+05    9.123244e+03
     -1200.0    1.634302e+05    9.123244e+03
     -1175.0    1.403475e+05    9.123244e+03
     -1150.0    1.484566e+05    9.123244e+03
     -1125.0    1.608390e+05    9.123244e+03
     -1100.0    1.646512e+05    9.123244e+03
     -1075.0    1.265452e+05    9.123244e+03
     -1050.0    1.351450e+05    9.123244e+03
     -1025.0    1.625838e+05    9.123244e+03
     -1000.0    1.477820e+05    9.123244e+03
      -975.0    1.456274e+05    9.123244e+03
      -950.0    1.487010e+05    9.123244e+03
      -925.0    1.582729e+05    9.123244e+03
      -900.0    1.438981e+05    9.123244e+03
      -875.0    1.549692e+05    9.123244e+03
      -850.0    1.578934e+05    9.123244e+03
      -825.0    1.464044e+05    9.123244e+03
      -800.0    1.617755e+05    9.123244e+03
      -775.0    1.514724e+05    9.123244e+03
      -750.0    1.470321e+05    9.123244e+03
      -725.0    1.494218e+05    9.123244e+03
      -700.0    1.514758e+05    9.123244e+03
      -675.0    1.611484e+05    9.123244e+03
      -650.0    1.461147e+05    9.123244e+03
      -625.0    1.389076e+05    9.123244e+03
      -600.0    1.329313e+05    9.123244e+03
      -575.0    1.520809e+05    9.123244e+03
      -550.0    1.520549e+05    9.123244e+03
      -525.0    1.518827e+05    9.123244e+03
      -500.0    1.316087e+05    9.123244e+03
      -475.0    1.678875e+05    9.123244e+03
      -450.0    1.541708e+05    9.123244e+03
      -425.0    1.610971e+05    9.123244e+03
      -400.0    1.503792e+05    9.123244e+03
      -375.0    1.466431e+05    9.123244e+03
      -350.0    1.375119e+05    9.123244e+03
      -325.0    1.665334e+05    9.123244e+03
      -300.0    1.442363e+05    9.123244e+03
      -275.0    1.449195e+05    9.123244e+03
      -250.0    1.488512e+05    9.123244e+03
      -225.0    1.361274e+05    9.123244e+03
      -200.0    1.414335e+05    9.123244e+03
      -175.0    1.373041e+05    9.123244e+03
      -150.0    1.317150e+05    9.123244e+03
      -125.0    1.534824e+05    9.123244e+03
      -100.0    1.345331e+05    9.123244e+03
       -75.0    1.315811e+05    9.123244e+03
       -50.0    1.322942e+05    9.123244e+03
       -25.0    1.030253e+05    9.123244e+03
         0.0    8.891255e+04    9.123244e+03
        25.0    1.009839e+05    9.123244e+03
        50.0    9.886455e+04    9.123244e+03
        75.0    9.077192e+04    9.123244e+03
       100.0    1.217365e+05    9.123244e+03
       125.0    1.237714e+05    9.123244e+03
       150.0    1.166997e+05    9.123244e+03
       175.0    1.021595e+05    9.123244e+03
       200.0    9.856689e+04    9.123244e+03
       225.0    8.456032e+04    9.123244e+03
       250.0    5.309766e+04    9.123244e+03
       275.0    2.248898e+04    9.123244e+03
       300.0    4.973058e+03    9.123244e+03
       325.0   -6.392202e+03    9.123244e+03
       350.0    4.646135e+03    9.123244e+03
       375.0    1.400802e+04    9.123244e+03
       400.0    3.984732e+04    9.123244e+03
       425.0    5.654234e+04    9.123244e+03
       450.0    1.066037e+05    9.123244e+03
       475.0    1.097550e+05    9.123244e+03
       500.0    1.157459e+05    9.123244e+03
       525.0    1.400331e+05    9.123244e+03
       550.0    1.288958e+05    9.123244e+03
       575.0    1.223427e+05    9.123244e+03
       600.0    1.488203e+05    9.123244e+03
       625.0    1.389775e+05    9.123244e+03
       650.0    1.455246e+05    9.123244e+03
       675.0    1.485598e+05    9.123244e+03
       700.0    1.483015e+05    9.123244e+03
       725.0    1.490458e+05    9.123244e+03
       750.0    1.466664e+05    9.123244e+03
       775.0    1.596384e+05    9.123244e+03
       800.0    1.357423e+05    9.123244e+03
       825.0    1.472680e+05    9.123244e+03
       850.0    1.409253e+05    9.123244e+03
       875.0    1.419857e+05    9.123244e+03
       900.0    1.421208e+05    9.123244e+03
       925.0    1.455170e+05    9.123244e+03
       950.0    1.612171e+05    9.123244e+03
       975.0    1.427553e+05    9.123244e+03
      1000.0    1.531399e+05    9.123244e+03
      1025.0    1.466454e+05    9.123244e+03
      1050.0    1.441014e+05    9.123244e+03
      1075.0    1.649146e+05    9.123244e+03
      1100.0    1.612469e+05    9.123244e+03
      1125.0    1.346974e+05    9.123244e+03
      1150.0    1.549865e+05    9.123244e+03
      1175.0    1.515462e+05    9.123244e+03
      1200.0    1.480483e+05    9.123244e+03
      1225.0    1.524941e+05    9.123244e+03
      1250.0    1.449306e+05    9.123244e+03
      1275.0    1.447174e+05    9.123244e+03
      1300.0    1.415871e+05    9.123244e+03
      1325.0    1.474580e+05    9.123244e+03
      1350.0    1.472453e+05    9.123244e+03
      1375.0    1.403195e+05    9.123244e+03
      1400.0    1.556625e+05    9.123244e+03
      1425.0    1.439877e+05    9.123244e+03
